,Tree1,Tree2,VLMC dist,threshold,min_count,max_depth,Tree1 VLMC size,Tree2 VLMC size,Tree1 GC ratio,Tree2 GC ratio
21,Hoolock leuconedys,Mandrillus sphinx,0.148587,0.0,25,21,1176614740,1204580265,40.61566777058686,40.409299057075565
22,Hoolock leuconedys,Mandrillus leucophaeus,0.144507,0.0,25,21,1176614740,1158932420,40.61566777058686,35.73871811431402
23,Hoolock leuconedys,Cercocebus atys,0.144836,0.0,25,21,1176614740,1183451064,40.61566777058686,39.54031166627606
24,Hoolock leuconedys,Macaca thibetana,0.142952,0.0,25,21,1176614740,1196700087,40.61566777058686,40.48918406268277
25,Hoolock leuconedys,Macaca assamensis,0.141852,0.0,25,21,1176614740,1160286116,40.61566777058686,40.47779963893179
26,Hoolock leuconedys,Macaca arctoides,0.14369,0.0,25,21,1176614740,1125881367,40.61566777058686,38.748554069011774
27,Hoolock leuconedys,Macaca cyclopis,0.145108,0.0,25,21,1176614740,1189350950,40.61566777058686,39.808270780481195
28,Hoolock leuconedys,Macaca fuscata,0.148232,0.0,25,21,1176614740,1252760851,40.61566777058686,40.32106051843022
29,Hoolock leuconedys,Macaca silenus,0.144384,0.0,25,21,1176614740,1169616740,40.61566777058686,40.49686619245699
30,Hoolock leuconedys,Macaca nemestrina,0.14657,0.0,25,21,1176614740,1206709501,40.61566777058686,38.95023271283116
31,Hoolock leuconedys,Macaca nigra,0.14478,0.0,25,21,1176614740,1194904837,40.61566777058686,40.49545296910407
32,Hoolock leuconedys,Semnopithecus entellus,0.156146,0.0,25,21,1176614740,1315909101,40.61566777058686,39.75224829732938
33,Hoolock leuconedys,Trachypithecus francoisi,0.147309,0.0,25,21,1176614740,1214056749,40.61566777058686,40.61246085550218
34,Hoolock leuconedys,Trachypithecus phayrei crepuscula,0.147741,0.0,25,21,1176614740,1217206742,40.61566777058686,40.453016910597995
35,Hoolock leuconedys,Nasalis larvatus,0.148676,0.0,25,21,1176614740,996605967,40.61566777058686,31.457062330820754
36,Hoolock leuconedys,Pygathrix nigripes,0.148603,0.0,25,21,1176614740,1233554008,40.61566777058686,40.34605156563009
37,Hoolock leuconedys,Pygathrix nemaeus,0.162696,0.0,25,21,1176614740,1418625840,40.61566777058686,39.27762512129408
38,Hoolock leuconedys,Rhinopithecus roxellana,0.152034,0.0,25,21,1176614740,1282702797,40.61566777058686,40.39158124418493
39,Hoolock leuconedys,Rhinopithecus strykeri,0.15077,0.0,25,21,1176614740,1248603596,40.61566777058686,40.40836132608454
40,Hoolock leuconedys,Rhinopithecus bieti,0.145429,0.0,25,21,1176614740,1188554712,40.61566777058686,37.94136467677355
41,Hoolock leuconedys,Piliocolobus tephrosceles,0.148661,0.0,25,21,1176614740,1257151758,40.61566777058686,39.14096025522798
42,Hoolock leuconedys,Colobus angolensis,0.146281,0.0,25,21,1176614740,1139524421,40.61566777058686,36.348927770522955
43,Symphalangus syndactylus,Hylobates pileatus,0.140917,0.0,25,21,1282950769,1185006198,40.11323405541729,40.64555888453407
44,Symphalangus syndactylus,Hylobates moloch,0.132,0.0,25,21,1282950769,1172648952,40.11323405541729,39.60913927671327
45,Symphalangus syndactylus,Nomascus leucogenys,0.133439,0.0,25,21,1282950769,1200589760,40.11323405541729,40.30296197476748
46,Symphalangus syndactylus,Nomascus siki,0.136571,0.0,25,21,1282950769,1173692585,40.11323405541729,40.48972154609308
47,Symphalangus syndactylus,Gorilla gorilla,0.156407,0.0,25,21,1282950769,1269516388,40.11323405541729,39.52897855993019
48,Symphalangus syndactylus,Pan paniscus,0.157248,0.0,25,21,1282950769,1296549267,40.11323405541729,39.584494024464064
49,Symphalangus syndactylus,Homo sapiens subsp. Denisova,0.161149,0.0,25,21,1282950769,1369516645,40.11323405541729,38.559771286613994
50,Symphalangus syndactylus,Pongo pygmaeus,0.16177,0.0,25,21,1282950769,1406878464,40.11323405541729,40.56904561665204
51,Symphalangus syndactylus,Pongo abelii,0.164504,0.0,25,21,1282950769,1420370122,40.11323405541729,40.533057862356024
52,Symphalangus syndactylus,Chlorocebus aethiops,0.163659,0.0,25,21,1282950769,1193125376,40.11323405541729,40.399827615826005
53,Symphalangus syndactylus,Chlorocebus sabaeus,0.167258,0.0,25,21,1282950769,1255245569,40.11323405541729,40.45298252515873
54,Symphalangus syndactylus,Erythrocebus patas,0.168747,0.0,25,21,1282950769,1270013561,40.11323405541729,40.34508175428735
55,Symphalangus syndactylus,Cercopithecus mona,0.165721,0.0,25,21,1282950769,1243678250,40.11323405541729,40.39017091595789
56,Symphalangus syndactylus,Cercopithecus neglectus,0.177907,0.0,25,21,1282950769,1344898920,40.11323405541729,39.06223279425127
57,Symphalangus syndactylus,Miopithecus talapoin,0.170011,0.0,25,21,1282950769,1265882856,40.11323405541729,39.55729658154312
58,Symphalangus syndactylus,Papio papio,0.164809,0.0,25,21,1282950769,1218155742,40.11323405541729,39.754338158142275
59,Symphalangus syndactylus,Papio hamadryas,0.167133,0.0,25,21,1282950769,1269528324,40.11323405541729,40.4106715547531
60,Symphalangus syndactylus,Papio anubis,0.164391,0.0,25,21,1282950769,1220233202,40.11323405541729,40.34269736216134
61,Symphalangus syndactylus,Theropithecus gelada,0.161272,0.0,25,21,1282950769,1206853367,40.11323405541729,39.77794037917289
62,Symphalangus syndactylus,Lophocebus aterrimus,0.163988,0.0,25,21,1282950769,1225439018,40.11323405541729,40.423197298738465
63,Symphalangus syndactylus,Mandrillus sphinx,0.165569,0.0,25,21,1282950769,1204580265,40.11323405541729,40.409299057075565
64,Symphalangus syndactylus,Mandrillus leucophaeus,0.1632,0.0,25,21,1282950769,1158932420,40.11323405541729,35.73871811431402
65,Symphalangus syndactylus,Cercocebus atys,0.163934,0.0,25,21,1282950769,1183451064,40.11323405541729,39.54031166627606
66,Symphalangus syndactylus,Macaca thibetana,0.162187,0.0,25,21,1282950769,1196700087,40.11323405541729,40.48918406268277
67,Symphalangus syndactylus,Macaca assamensis,0.162468,0.0,25,21,1282950769,1160286116,40.11323405541729,40.47779963893179
68,Symphalangus syndactylus,Macaca arctoides,0.160867,0.0,25,21,1282950769,1125881367,40.11323405541729,38.748554069011774
69,Symphalangus syndactylus,Macaca cyclopis,0.160041,0.0,25,21,1282950769,1189350950,40.11323405541729,39.808270780481195
70,Symphalangus syndactylus,Macaca fuscata,0.164604,0.0,25,21,1282950769,1252760851,40.11323405541729,40.32106051843022
71,Symphalangus syndactylus,Macaca silenus,0.163045,0.0,25,21,1282950769,1169616740,40.11323405541729,40.49686619245699
72,Symphalangus syndactylus,Macaca nemestrina,0.165867,0.0,25,21,1282950769,1206709501,40.11323405541729,38.95023271283116
73,Symphalangus syndactylus,Macaca nigra,0.16294,0.0,25,21,1282950769,1194904837,40.11323405541729,40.49545296910407
74,Symphalangus syndactylus,Semnopithecus entellus,0.17286,0.0,25,21,1282950769,1315909101,40.11323405541729,39.75224829732938
75,Symphalangus syndactylus,Trachypithecus francoisi,0.165477,0.0,25,21,1282950769,1214056749,40.11323405541729,40.61246085550218
76,Symphalangus syndactylus,Trachypithecus phayrei crepuscula,0.165363,0.0,25,21,1282950769,1217206742,40.11323405541729,40.453016910597995
77,Symphalangus syndactylus,Nasalis larvatus,0.166152,0.0,25,21,1282950769,996605967,40.11323405541729,31.457062330820754
78,Symphalangus syndactylus,Pygathrix nigripes,0.166404,0.0,25,21,1282950769,1233554008,40.11323405541729,40.34605156563009
79,Symphalangus syndactylus,Pygathrix nemaeus,0.178765,0.0,25,21,1282950769,1418625840,40.11323405541729,39.27762512129408
80,Symphalangus syndactylus,Rhinopithecus roxellana,0.169774,0.0,25,21,1282950769,1282702797,40.11323405541729,40.39158124418493
81,Symphalangus syndactylus,Rhinopithecus strykeri,0.16815,0.0,25,21,1282950769,1248603596,40.11323405541729,40.40836132608454
82,Symphalangus syndactylus,Rhinopithecus bieti,0.163429,0.0,25,21,1282950769,1188554712,40.11323405541729,37.94136467677355
83,Symphalangus syndactylus,Piliocolobus tephrosceles,0.166465,0.0,25,21,1282950769,1257151758,40.11323405541729,39.14096025522798
84,Symphalangus syndactylus,Colobus angolensis,0.163412,0.0,25,21,1282950769,1139524421,40.11323405541729,36.348927770522955
85,Hylobates pileatus,Hylobates moloch,0.108112,0.0,25,21,1185006198,1172648952,40.64555888453407,39.60913927671327
86,Hylobates pileatus,Nomascus leucogenys,0.122477,0.0,25,21,1185006198,1200589760,40.64555888453407,40.30296197476748
87,Hylobates pileatus,Nomascus siki,0.124728,0.0,25,21,1185006198,1173692585,40.64555888453407,40.48972154609308
88,Hylobates pileatus,Gorilla gorilla,0.136726,0.0,25,21,1185006198,1269516388,40.64555888453407,39.52897855993019
89,Hylobates pileatus,Pan paniscus,0.139236,0.0,25,21,1185006198,1296549267,40.64555888453407,39.584494024464064
90,Hylobates pileatus,Homo sapiens subsp. Denisova,0.143707,0.0,25,21,1185006198,1369516645,40.64555888453407,38.559771286613994
91,Hylobates pileatus,Pongo pygmaeus,0.148922,0.0,25,21,1185006198,1406878464,40.64555888453407,40.56904561665204
92,Hylobates pileatus,Pongo abelii,0.151269,0.0,25,21,1185006198,1420370122,40.64555888453407,40.533057862356024
93,Hylobates pileatus,Chlorocebus aethiops,0.145816,0.0,25,21,1185006198,1193125376,40.64555888453407,40.399827615826005
94,Hylobates pileatus,Chlorocebus sabaeus,0.148618,0.0,25,21,1185006198,1255245569,40.64555888453407,40.45298252515873
95,Hylobates pileatus,Erythrocebus patas,0.154138,0.0,25,21,1185006198,1270013561,40.64555888453407,40.34508175428735
96,Hylobates pileatus,Cercopithecus mona,0.150554,0.0,25,21,1185006198,1243678250,40.64555888453407,40.39017091595789
97,Hylobates pileatus,Cercopithecus neglectus,0.162293,0.0,25,21,1185006198,1344898920,40.64555888453407,39.06223279425127
98,Hylobates pileatus,Miopithecus talapoin,0.15165,0.0,25,21,1185006198,1265882856,40.64555888453407,39.55729658154312
99,Hylobates pileatus,Papio papio,0.148022,0.0,25,21,1185006198,1218155742,40.64555888453407,39.754338158142275
100,Hylobates pileatus,Papio hamadryas,0.151146,0.0,25,21,1185006198,1269528324,40.64555888453407,40.4106715547531
101,Hylobates pileatus,Papio anubis,0.147812,0.0,25,21,1185006198,1220233202,40.64555888453407,40.34269736216134
102,Hylobates pileatus,Theropithecus gelada,0.144901,0.0,25,21,1185006198,1206853367,40.64555888453407,39.77794037917289
103,Hylobates pileatus,Lophocebus aterrimus,0.146978,0.0,25,21,1185006198,1225439018,40.64555888453407,40.423197298738465
104,Hylobates pileatus,Mandrillus sphinx,0.147271,0.0,25,21,1185006198,1204580265,40.64555888453407,40.409299057075565
105,Hylobates pileatus,Mandrillus leucophaeus,0.146525,0.0,25,21,1185006198,1158932420,40.64555888453407,35.73871811431402
106,Hylobates pileatus,Cercocebus atys,0.145949,0.0,25,21,1185006198,1183451064,40.64555888453407,39.54031166627606
107,Hylobates pileatus,Macaca thibetana,0.143256,0.0,25,21,1185006198,1196700087,40.64555888453407,40.48918406268277
108,Hylobates pileatus,Macaca assamensis,0.14379,0.0,25,21,1185006198,1160286116,40.64555888453407,40.47779963893179
109,Hylobates pileatus,Macaca arctoides,0.144631,0.0,25,21,1185006198,1125881367,40.64555888453407,38.748554069011774
110,Hylobates pileatus,Macaca cyclopis,0.144912,0.0,25,21,1185006198,1189350950,40.64555888453407,39.808270780481195
111,Hylobates pileatus,Macaca fuscata,0.149465,0.0,25,21,1185006198,1252760851,40.64555888453407,40.32106051843022
112,Hylobates pileatus,Macaca silenus,0.144448,0.0,25,21,1185006198,1169616740,40.64555888453407,40.49686619245699
113,Hylobates pileatus,Macaca nemestrina,0.146432,0.0,25,21,1185006198,1206709501,40.64555888453407,38.95023271283116
114,Hylobates pileatus,Macaca nigra,0.146829,0.0,25,21,1185006198,1194904837,40.64555888453407,40.49545296910407
115,Hylobates pileatus,Semnopithecus entellus,0.15698,0.0,25,21,1185006198,1315909101,40.64555888453407,39.75224829732938
116,Hylobates pileatus,Trachypithecus francoisi,0.150167,0.0,25,21,1185006198,1214056749,40.64555888453407,40.61246085550218
117,Hylobates pileatus,Trachypithecus phayrei crepuscula,0.15159,0.0,25,21,1185006198,1217206742,40.64555888453407,40.453016910597995
118,Hylobates pileatus,Nasalis larvatus,0.149656,0.0,25,21,1185006198,996605967,40.64555888453407,31.457062330820754
119,Hylobates pileatus,Pygathrix nigripes,0.148989,0.0,25,21,1185006198,1233554008,40.64555888453407,40.34605156563009
120,Hylobates pileatus,Pygathrix nemaeus,0.163413,0.0,25,21,1185006198,1418625840,40.64555888453407,39.27762512129408
121,Hylobates pileatus,Rhinopithecus roxellana,0.151902,0.0,25,21,1185006198,1282702797,40.64555888453407,40.39158124418493
122,Hylobates pileatus,Rhinopithecus strykeri,0.153607,0.0,25,21,1185006198,1248603596,40.64555888453407,40.40836132608454
123,Hylobates pileatus,Rhinopithecus bieti,0.145477,0.0,25,21,1185006198,1188554712,40.64555888453407,37.94136467677355
124,Hylobates pileatus,Piliocolobus tephrosceles,0.15317,0.0,25,21,1185006198,1257151758,40.64555888453407,39.14096025522798
125,Hylobates pileatus,Colobus angolensis,0.147051,0.0,25,21,1185006198,1139524421,40.64555888453407,36.348927770522955
126,Hylobates moloch,Nomascus leucogenys,0.111909,0.0,25,21,1172648952,1200589760,39.60913927671327,40.30296197476748
127,Hylobates moloch,Nomascus siki,0.118245,0.0,25,21,1172648952,1173692585,39.60913927671327,40.48972154609308
128,Hylobates moloch,Gorilla gorilla,0.137448,0.0,25,21,1172648952,1269516388,39.60913927671327,39.52897855993019
129,Hylobates moloch,Pan paniscus,0.13753,0.0,25,21,1172648952,1296549267,39.60913927671327,39.584494024464064
130,Hylobates moloch,Homo sapiens subsp. Denisova,0.140487,0.0,25,21,1172648952,1369516645,39.60913927671327,38.559771286613994
131,Hylobates moloch,Pongo pygmaeus,0.145282,0.0,25,21,1172648952,1406878464,39.60913927671327,40.56904561665204
132,Hylobates moloch,Pongo abelii,0.147717,0.0,25,21,1172648952,1420370122,39.60913927671327,40.533057862356024
133,Hylobates moloch,Chlorocebus aethiops,0.145711,0.0,25,21,1172648952,1193125376,39.60913927671327,40.399827615826005
134,Hylobates moloch,Chlorocebus sabaeus,0.147112,0.0,25,21,1172648952,1255245569,39.60913927671327,40.45298252515873
135,Hylobates moloch,Erythrocebus patas,0.150033,0.0,25,21,1172648952,1270013561,39.60913927671327,40.34508175428735
136,Hylobates moloch,Cercopithecus mona,0.147471,0.0,25,21,1172648952,1243678250,39.60913927671327,40.39017091595789
137,Hylobates moloch,Cercopithecus neglectus,0.160273,0.0,25,21,1172648952,1344898920,39.60913927671327,39.06223279425127
138,Hylobates moloch,Miopithecus talapoin,0.150542,0.0,25,21,1172648952,1265882856,39.60913927671327,39.55729658154312
139,Hylobates moloch,Papio papio,0.145299,0.0,25,21,1172648952,1218155742,39.60913927671327,39.754338158142275
140,Hylobates moloch,Papio hamadryas,0.149227,0.0,25,21,1172648952,1269528324,39.60913927671327,40.4106715547531
141,Hylobates moloch,Papio anubis,0.145001,0.0,25,21,1172648952,1220233202,39.60913927671327,40.34269736216134
142,Hylobates moloch,Theropithecus gelada,0.14226,0.0,25,21,1172648952,1206853367,39.60913927671327,39.77794037917289
143,Hylobates moloch,Lophocebus aterrimus,0.145116,0.0,25,21,1172648952,1225439018,39.60913927671327,40.423197298738465
144,Hylobates moloch,Mandrillus sphinx,0.147823,0.0,25,21,1172648952,1204580265,39.60913927671327,40.409299057075565
145,Hylobates moloch,Mandrillus leucophaeus,0.144187,0.0,25,21,1172648952,1158932420,39.60913927671327,35.73871811431402
146,Hylobates moloch,Cercocebus atys,0.144591,0.0,25,21,1172648952,1183451064,39.60913927671327,39.54031166627606
147,Hylobates moloch,Macaca thibetana,0.141498,0.0,25,21,1172648952,1196700087,39.60913927671327,40.48918406268277
148,Hylobates moloch,Macaca assamensis,0.143048,0.0,25,21,1172648952,1160286116,39.60913927671327,40.47779963893179
149,Hylobates moloch,Macaca arctoides,0.141138,0.0,25,21,1172648952,1125881367,39.60913927671327,38.748554069011774
150,Hylobates moloch,Macaca cyclopis,0.141721,0.0,25,21,1172648952,1189350950,39.60913927671327,39.808270780481195
151,Hylobates moloch,Macaca fuscata,0.146097,0.0,25,21,1172648952,1252760851,39.60913927671327,40.32106051843022
152,Hylobates moloch,Macaca silenus,0.144034,0.0,25,21,1172648952,1169616740,39.60913927671327,40.49686619245699
153,Hylobates moloch,Macaca nemestrina,0.145376,0.0,25,21,1172648952,1206709501,39.60913927671327,38.95023271283116
154,Hylobates moloch,Macaca nigra,0.143607,0.0,25,21,1172648952,1194904837,39.60913927671327,40.49545296910407
155,Hylobates moloch,Semnopithecus entellus,0.154878,0.0,25,21,1172648952,1315909101,39.60913927671327,39.75224829732938
156,Hylobates moloch,Trachypithecus francoisi,0.145772,0.0,25,21,1172648952,1214056749,39.60913927671327,40.61246085550218
157,Hylobates moloch,Trachypithecus phayrei crepuscula,0.146368,0.0,25,21,1172648952,1217206742,39.60913927671327,40.453016910597995
158,Hylobates moloch,Nasalis larvatus,0.14689,0.0,25,21,1172648952,996605967,39.60913927671327,31.457062330820754
159,Hylobates moloch,Pygathrix nigripes,0.147514,0.0,25,21,1172648952,1233554008,39.60913927671327,40.34605156563009
160,Hylobates moloch,Pygathrix nemaeus,0.161387,0.0,25,21,1172648952,1418625840,39.60913927671327,39.27762512129408
161,Hylobates moloch,Rhinopithecus roxellana,0.14997,0.0,25,21,1172648952,1282702797,39.60913927671327,40.39158124418493
162,Hylobates moloch,Rhinopithecus strykeri,0.150629,0.0,25,21,1172648952,1248603596,39.60913927671327,40.40836132608454
163,Hylobates moloch,Rhinopithecus bieti,0.143993,0.0,25,21,1172648952,1188554712,39.60913927671327,37.94136467677355
164,Hylobates moloch,Piliocolobus tephrosceles,0.148881,0.0,25,21,1172648952,1257151758,39.60913927671327,39.14096025522798
165,Hylobates moloch,Colobus angolensis,0.143727,0.0,25,21,1172648952,1139524421,39.60913927671327,36.348927770522955
166,Nomascus leucogenys,Nomascus siki,0.105823,0.0,25,21,1200589760,1173692585,40.30296197476748,40.48972154609308
167,Nomascus leucogenys,Gorilla gorilla,0.138869,0.0,25,21,1200589760,1269516388,40.30296197476748,39.52897855993019
168,Nomascus leucogenys,Pan paniscus,0.138345,0.0,25,21,1200589760,1296549267,40.30296197476748,39.584494024464064
169,Nomascus leucogenys,Homo sapiens subsp. Denisova,0.142009,0.0,25,21,1200589760,1369516645,40.30296197476748,38.559771286613994
170,Nomascus leucogenys,Pongo pygmaeus,0.148084,0.0,25,21,1200589760,1406878464,40.30296197476748,40.56904561665204
171,Nomascus leucogenys,Pongo abelii,0.150737,0.0,25,21,1200589760,1420370122,40.30296197476748,40.533057862356024
172,Nomascus leucogenys,Chlorocebus aethiops,0.148078,0.0,25,21,1200589760,1193125376,40.30296197476748,40.399827615826005
173,Nomascus leucogenys,Chlorocebus sabaeus,0.148154,0.0,25,21,1200589760,1255245569,40.30296197476748,40.45298252515873
174,Nomascus leucogenys,Erythrocebus patas,0.152945,0.0,25,21,1200589760,1270013561,40.30296197476748,40.34508175428735
175,Nomascus leucogenys,Cercopithecus mona,0.149184,0.0,25,21,1200589760,1243678250,40.30296197476748,40.39017091595789
176,Nomascus leucogenys,Cercopithecus neglectus,0.162853,0.0,25,21,1200589760,1344898920,40.30296197476748,39.06223279425127
177,Nomascus leucogenys,Miopithecus talapoin,0.154686,0.0,25,21,1200589760,1265882856,40.30296197476748,39.55729658154312
178,Nomascus leucogenys,Papio papio,0.14746,0.0,25,21,1200589760,1218155742,40.30296197476748,39.754338158142275
179,Nomascus leucogenys,Papio hamadryas,0.151317,0.0,25,21,1200589760,1269528324,40.30296197476748,40.4106715547531
180,Nomascus leucogenys,Papio anubis,0.145274,0.0,25,21,1200589760,1220233202,40.30296197476748,40.34269736216134
181,Nomascus leucogenys,Theropithecus gelada,0.145451,0.0,25,21,1200589760,1206853367,40.30296197476748,39.77794037917289
182,Nomascus leucogenys,Lophocebus aterrimus,0.147167,0.0,25,21,1200589760,1225439018,40.30296197476748,40.423197298738465
183,Nomascus leucogenys,Mandrillus sphinx,0.150578,0.0,25,21,1200589760,1204580265,40.30296197476748,40.409299057075565
184,Nomascus leucogenys,Mandrillus leucophaeus,0.146879,0.0,25,21,1200589760,1158932420,40.30296197476748,35.73871811431402
185,Nomascus leucogenys,Cercocebus atys,0.147137,0.0,25,21,1200589760,1183451064,40.30296197476748,39.54031166627606
186,Nomascus leucogenys,Macaca thibetana,0.146582,0.0,25,21,1200589760,1196700087,40.30296197476748,40.48918406268277
187,Nomascus leucogenys,Macaca assamensis,0.144229,0.0,25,21,1200589760,1160286116,40.30296197476748,40.47779963893179
188,Nomascus leucogenys,Macaca arctoides,0.143901,0.0,25,21,1200589760,1125881367,40.30296197476748,38.748554069011774
189,Nomascus leucogenys,Macaca cyclopis,0.146152,0.0,25,21,1200589760,1189350950,40.30296197476748,39.808270780481195
190,Nomascus leucogenys,Macaca fuscata,0.146744,0.0,25,21,1200589760,1252760851,40.30296197476748,40.32106051843022
191,Nomascus leucogenys,Macaca silenus,0.146274,0.0,25,21,1200589760,1169616740,40.30296197476748,40.49686619245699
192,Nomascus leucogenys,Macaca nemestrina,0.14741,0.0,25,21,1200589760,1206709501,40.30296197476748,38.95023271283116
193,Nomascus leucogenys,Macaca nigra,0.145725,0.0,25,21,1200589760,1194904837,40.30296197476748,40.49545296910407
194,Nomascus leucogenys,Semnopithecus entellus,0.157534,0.0,25,21,1200589760,1315909101,40.30296197476748,39.75224829732938
195,Nomascus leucogenys,Trachypithecus francoisi,0.149465,0.0,25,21,1200589760,1214056749,40.30296197476748,40.61246085550218
196,Nomascus leucogenys,Trachypithecus phayrei crepuscula,0.149643,0.0,25,21,1200589760,1217206742,40.30296197476748,40.453016910597995
197,Nomascus leucogenys,Nasalis larvatus,0.150183,0.0,25,21,1200589760,996605967,40.30296197476748,31.457062330820754
198,Nomascus leucogenys,Pygathrix nigripes,0.150804,0.0,25,21,1200589760,1233554008,40.30296197476748,40.34605156563009
199,Nomascus leucogenys,Pygathrix nemaeus,0.163934,0.0,25,21,1200589760,1418625840,40.30296197476748,39.27762512129408
200,Nomascus leucogenys,Rhinopithecus roxellana,0.153884,0.0,25,21,1200589760,1282702797,40.30296197476748,40.39158124418493
201,Nomascus leucogenys,Rhinopithecus strykeri,0.150832,0.0,25,21,1200589760,1248603596,40.30296197476748,40.40836132608454
202,Nomascus leucogenys,Rhinopithecus bieti,0.146953,0.0,25,21,1200589760,1188554712,40.30296197476748,37.94136467677355
203,Nomascus leucogenys,Piliocolobus tephrosceles,0.151942,0.0,25,21,1200589760,1257151758,40.30296197476748,39.14096025522798
204,Nomascus leucogenys,Colobus angolensis,0.147462,0.0,25,21,1200589760,1139524421,40.30296197476748,36.348927770522955
205,Nomascus siki,Gorilla gorilla,0.139862,0.0,25,21,1173692585,1269516388,40.48972154609308,39.52897855993019
206,Nomascus siki,Pan paniscus,0.138947,0.0,25,21,1173692585,1296549267,40.48972154609308,39.584494024464064
207,Nomascus siki,Homo sapiens subsp. Denisova,0.142769,0.0,25,21,1173692585,1369516645,40.48972154609308,38.559771286613994
208,Nomascus siki,Pongo pygmaeus,0.148881,0.0,25,21,1173692585,1406878464,40.48972154609308,40.56904561665204
209,Nomascus siki,Pongo abelii,0.151635,0.0,25,21,1173692585,1420370122,40.48972154609308,40.533057862356024
210,Nomascus siki,Chlorocebus aethiops,0.144245,0.0,25,21,1173692585,1193125376,40.48972154609308,40.399827615826005
211,Nomascus siki,Chlorocebus sabaeus,0.148052,0.0,25,21,1173692585,1255245569,40.48972154609308,40.45298252515873
212,Nomascus siki,Erythrocebus patas,0.152499,0.0,25,21,1173692585,1270013561,40.48972154609308,40.34508175428735
213,Nomascus siki,Cercopithecus mona,0.149159,0.0,25,21,1173692585,1243678250,40.48972154609308,40.39017091595789
214,Nomascus siki,Cercopithecus neglectus,0.161467,0.0,25,21,1173692585,1344898920,40.48972154609308,39.06223279425127
215,Nomascus siki,Miopithecus talapoin,0.150738,0.0,25,21,1173692585,1265882856,40.48972154609308,39.55729658154312
216,Nomascus siki,Papio papio,0.14644,0.0,25,21,1173692585,1218155742,40.48972154609308,39.754338158142275
217,Nomascus siki,Papio hamadryas,0.149284,0.0,25,21,1173692585,1269528324,40.48972154609308,40.4106715547531
218,Nomascus siki,Papio anubis,0.145412,0.0,25,21,1173692585,1220233202,40.48972154609308,40.34269736216134
219,Nomascus siki,Theropithecus gelada,0.144772,0.0,25,21,1173692585,1206853367,40.48972154609308,39.77794037917289
220,Nomascus siki,Lophocebus aterrimus,0.145707,0.0,25,21,1173692585,1225439018,40.48972154609308,40.423197298738465
221,Nomascus siki,Mandrillus sphinx,0.14834,0.0,25,21,1173692585,1204580265,40.48972154609308,40.409299057075565
222,Nomascus siki,Mandrillus leucophaeus,0.145201,0.0,25,21,1173692585,1158932420,40.48972154609308,35.73871811431402
