,Tree1,Tree2,VLMC dist,threshold,min_count,max_depth,Tree1 VLMC size,Tree2 VLMC size,Tree1 GC ratio,Tree2 GC ratio
26,Hoolock leuconedys,Macaca arctoides,0.106857,3.9075,25,24,189816504,169453502,40.61566777058686,38.748554069011774
27,Hoolock leuconedys,Macaca cyclopis,0.111527,3.9075,25,24,189816504,188946514,40.61566777058686,39.808270780481195
28,Hoolock leuconedys,Macaca fuscata,0.114499,3.9075,25,24,189816504,209569278,40.61566777058686,40.32106051843022
29,Hoolock leuconedys,Macaca silenus,0.111267,3.9075,25,24,189816504,183947265,40.61566777058686,40.49686619245699
30,Hoolock leuconedys,Macaca nemestrina,0.111049,3.9075,25,24,189816504,183992624,40.61566777058686,38.95023271283116
31,Hoolock leuconedys,Macaca nigra,0.11248,3.9075,25,24,189816504,190136980,40.61566777058686,40.49545296910407
32,Hoolock leuconedys,Semnopithecus entellus,0.129164,3.9075,25,24,189816504,244742080,40.61566777058686,39.75224829732938
33,Hoolock leuconedys,Trachypithecus francoisi,0.118042,3.9075,25,24,189816504,200472911,40.61566777058686,40.61246085550218
34,Hoolock leuconedys,Trachypithecus phayrei crepuscula,0.11677,3.9075,25,24,189816504,200415743,40.61566777058686,40.453016910597995
35,Hoolock leuconedys,Nasalis larvatus,0.110908,3.9075,25,24,189816504,145280263,40.61566777058686,31.457062330820754
36,Hoolock leuconedys,Pygathrix nigripes,0.118405,3.9075,25,24,189816504,204352888,40.61566777058686,40.34605156563009
37,Hoolock leuconedys,Pygathrix nemaeus,0.140568,3.9075,25,24,189816504,287478143,40.61566777058686,39.27762512129408
38,Hoolock leuconedys,Rhinopithecus roxellana,0.126471,3.9075,25,24,189816504,221328347,40.61566777058686,40.39158124418493
39,Hoolock leuconedys,Rhinopithecus strykeri,0.123197,3.9075,25,24,189816504,214006805,40.61566777058686,40.40836132608454
40,Hoolock leuconedys,Rhinopithecus bieti,0.110148,3.9075,25,24,189816504,183573457,40.61566777058686,37.94136467677355
41,Hoolock leuconedys,Piliocolobus tephrosceles,0.119843,3.9075,25,24,189816504,214855648,40.61566777058686,39.14096025522798
42,Hoolock leuconedys,Colobus angolensis,0.110881,3.9075,25,24,189816504,173441283,40.61566777058686,36.348927770522955
43,Symphalangus syndactylus,Hylobates pileatus,0.125813,3.9075,25,24,247506741,198004595,40.11323405541729,40.64555888453407
44,Symphalangus syndactylus,Hylobates moloch,0.117689,3.9075,25,24,247506741,187209721,40.11323405541729,39.60913927671327
45,Symphalangus syndactylus,Nomascus leucogenys,0.122805,3.9075,25,24,247506741,199464351,40.11323405541729,40.30296197476748
46,Symphalangus syndactylus,Nomascus siki,0.12275,3.9075,25,24,247506741,189347427,40.11323405541729,40.48972154609308
47,Symphalangus syndactylus,Gorilla gorilla,0.150523,3.9075,25,24,247506741,220719489,40.11323405541729,39.52897855993019
48,Symphalangus syndactylus,Pan paniscus,0.151602,3.9075,25,24,247506741,230633246,40.11323405541729,39.584494024464064
49,Symphalangus syndactylus,Homo sapiens subsp. Denisova,0.153234,3.9075,25,24,247506741,268387513,40.11323405541729,38.559771286613994
50,Symphalangus syndactylus,Pongo pygmaeus,0.169405,3.9075,25,24,247506741,277127747,40.11323405541729,40.56904561665204
51,Symphalangus syndactylus,Pongo abelii,0.174118,3.9075,25,24,247506741,285382120,40.11323405541729,40.533057862356024
52,Symphalangus syndactylus,Chlorocebus aethiops,0.148473,3.9075,25,24,247506741,188361387,40.11323405541729,40.399827615826005
53,Symphalangus syndactylus,Chlorocebus sabaeus,0.15431,3.9075,25,24,247506741,205035733,40.11323405541729,40.45298252515873
54,Symphalangus syndactylus,Erythrocebus patas,0.16,3.9075,25,24,247506741,220936933,40.11323405541729,40.34508175428735
55,Symphalangus syndactylus,Cercopithecus mona,0.151871,3.9075,25,24,247506741,213415558,40.11323405541729,40.39017091595789
56,Symphalangus syndactylus,Cercopithecus neglectus,0.178403,3.9075,25,24,247506741,264070173,40.11323405541729,39.06223279425127
57,Symphalangus syndactylus,Miopithecus talapoin,0.156626,3.9075,25,24,247506741,224813388,40.11323405541729,39.55729658154312
58,Symphalangus syndactylus,Papio papio,0.147767,3.9075,25,24,247506741,199860727,40.11323405541729,39.754338158142275
59,Symphalangus syndactylus,Papio hamadryas,0.156549,3.9075,25,24,247506741,220863140,40.11323405541729,40.4106715547531
60,Symphalangus syndactylus,Papio anubis,0.147362,3.9075,25,24,247506741,195356563,40.11323405541729,40.34269736216134
61,Symphalangus syndactylus,Theropithecus gelada,0.147666,3.9075,25,24,247506741,192361734,40.11323405541729,39.77794037917289
62,Symphalangus syndactylus,Lophocebus aterrimus,0.150248,3.9075,25,24,247506741,199371837,40.11323405541729,40.423197298738465
63,Symphalangus syndactylus,Mandrillus sphinx,0.150985,3.9075,25,24,247506741,199399244,40.11323405541729,40.409299057075565
64,Symphalangus syndactylus,Mandrillus leucophaeus,0.144599,3.9075,25,24,247506741,178050827,40.11323405541729,35.73871811431402
65,Symphalangus syndactylus,Cercocebus atys,0.145537,3.9075,25,24,247506741,179179471,40.11323405541729,39.54031166627606
66,Symphalangus syndactylus,Macaca thibetana,0.14701,3.9075,25,24,247506741,190415591,40.11323405541729,40.48918406268277
67,Symphalangus syndactylus,Macaca assamensis,0.144432,3.9075,25,24,247506741,180126843,40.11323405541729,40.47779963893179
68,Symphalangus syndactylus,Macaca arctoides,0.141411,3.9075,25,24,247506741,169453502,40.11323405541729,38.748554069011774
69,Symphalangus syndactylus,Macaca cyclopis,0.145673,3.9075,25,24,247506741,188946514,40.11323405541729,39.808270780481195
70,Symphalangus syndactylus,Macaca fuscata,0.150956,3.9075,25,24,247506741,209569278,40.11323405541729,40.32106051843022
71,Symphalangus syndactylus,Macaca silenus,0.146862,3.9075,25,24,247506741,183947265,40.11323405541729,40.49686619245699
72,Symphalangus syndactylus,Macaca nemestrina,0.147681,3.9075,25,24,247506741,183992624,40.11323405541729,38.95023271283116
73,Symphalangus syndactylus,Macaca nigra,0.148163,3.9075,25,24,247506741,190136980,40.11323405541729,40.49545296910407
74,Symphalangus syndactylus,Semnopithecus entellus,0.166791,3.9075,25,24,247506741,244742080,40.11323405541729,39.75224829732938
75,Symphalangus syndactylus,Trachypithecus francoisi,0.153954,3.9075,25,24,247506741,200472911,40.11323405541729,40.61246085550218
76,Symphalangus syndactylus,Trachypithecus phayrei crepuscula,0.153137,3.9075,25,24,247506741,200415743,40.11323405541729,40.453016910597995
77,Symphalangus syndactylus,Nasalis larvatus,0.144634,3.9075,25,24,247506741,145280263,40.11323405541729,31.457062330820754
78,Symphalangus syndactylus,Pygathrix nigripes,0.155136,3.9075,25,24,247506741,204352888,40.11323405541729,40.34605156563009
79,Symphalangus syndactylus,Pygathrix nemaeus,0.180629,3.9075,25,24,247506741,287478143,40.11323405541729,39.27762512129408
80,Symphalangus syndactylus,Rhinopithecus roxellana,0.163842,3.9075,25,24,247506741,221328347,40.11323405541729,40.39158124418493
81,Symphalangus syndactylus,Rhinopithecus strykeri,0.160778,3.9075,25,24,247506741,214006805,40.11323405541729,40.40836132608454
82,Symphalangus syndactylus,Rhinopithecus bieti,0.146031,3.9075,25,24,247506741,183573457,40.11323405541729,37.94136467677355
83,Symphalangus syndactylus,Piliocolobus tephrosceles,0.157888,3.9075,25,24,247506741,214855648,40.11323405541729,39.14096025522798
84,Symphalangus syndactylus,Colobus angolensis,0.146477,3.9075,25,24,247506741,173441283,40.11323405541729,36.348927770522955
85,Hylobates pileatus,Hylobates moloch,0.0759853,3.9075,25,24,198004595,187209721,40.64555888453407,39.60913927671327
86,Hylobates pileatus,Nomascus leucogenys,0.0903902,3.9075,25,24,198004595,199464351,40.64555888453407,40.30296197476748
87,Hylobates pileatus,Nomascus siki,0.0884463,3.9075,25,24,198004595,189347427,40.64555888453407,40.48972154609308
88,Hylobates pileatus,Gorilla gorilla,0.111863,3.9075,25,24,198004595,220719489,40.64555888453407,39.52897855993019
89,Hylobates pileatus,Pan paniscus,0.113185,3.9075,25,24,198004595,230633246,40.64555888453407,39.584494024464064
90,Hylobates pileatus,Homo sapiens subsp. Denisova,0.112668,3.9075,25,24,198004595,268387513,40.64555888453407,38.559771286613994
91,Hylobates pileatus,Pongo pygmaeus,0.133176,3.9075,25,24,198004595,277127747,40.64555888453407,40.56904561665204
92,Hylobates pileatus,Pongo abelii,0.138093,3.9075,25,24,198004595,285382120,40.64555888453407,40.533057862356024
93,Hylobates pileatus,Chlorocebus aethiops,0.115194,3.9075,25,24,198004595,188361387,40.64555888453407,40.399827615826005
94,Hylobates pileatus,Chlorocebus sabaeus,0.119367,3.9075,25,24,198004595,205035733,40.64555888453407,40.45298252515873
95,Hylobates pileatus,Erythrocebus patas,0.125859,3.9075,25,24,198004595,220936933,40.64555888453407,40.34508175428735
96,Hylobates pileatus,Cercopithecus mona,0.118015,3.9075,25,24,198004595,213415558,40.64555888453407,40.39017091595789
97,Hylobates pileatus,Cercopithecus neglectus,0.141057,3.9075,25,24,198004595,264070173,40.64555888453407,39.06223279425127
98,Hylobates pileatus,Miopithecus talapoin,0.119541,3.9075,25,24,198004595,224813388,40.64555888453407,39.55729658154312
99,Hylobates pileatus,Papio papio,0.113746,3.9075,25,24,198004595,199860727,40.64555888453407,39.754338158142275
100,Hylobates pileatus,Papio hamadryas,0.12167,3.9075,25,24,198004595,220863140,40.64555888453407,40.4106715547531
101,Hylobates pileatus,Papio anubis,0.114243,3.9075,25,24,198004595,195356563,40.64555888453407,40.34269736216134
102,Hylobates pileatus,Theropithecus gelada,0.114532,3.9075,25,24,198004595,192361734,40.64555888453407,39.77794037917289
103,Hylobates pileatus,Lophocebus aterrimus,0.116673,3.9075,25,24,198004595,199371837,40.64555888453407,40.423197298738465
104,Hylobates pileatus,Mandrillus sphinx,0.116004,3.9075,25,24,198004595,199399244,40.64555888453407,40.409299057075565
105,Hylobates pileatus,Mandrillus leucophaeus,0.111811,3.9075,25,24,198004595,178050827,40.64555888453407,35.73871811431402
106,Hylobates pileatus,Cercocebus atys,0.112348,3.9075,25,24,198004595,179179471,40.64555888453407,39.54031166627606
107,Hylobates pileatus,Macaca thibetana,0.112891,3.9075,25,24,198004595,190415591,40.64555888453407,40.48918406268277
108,Hylobates pileatus,Macaca assamensis,0.11131,3.9075,25,24,198004595,180126843,40.64555888453407,40.47779963893179
109,Hylobates pileatus,Macaca arctoides,0.109846,3.9075,25,24,198004595,169453502,40.64555888453407,38.748554069011774
110,Hylobates pileatus,Macaca cyclopis,0.113536,3.9075,25,24,198004595,188946514,40.64555888453407,39.808270780481195
111,Hylobates pileatus,Macaca fuscata,0.117286,3.9075,25,24,198004595,209569278,40.64555888453407,40.32106051843022
112,Hylobates pileatus,Macaca silenus,0.11314,3.9075,25,24,198004595,183947265,40.64555888453407,40.49686619245699
113,Hylobates pileatus,Macaca nemestrina,0.113927,3.9075,25,24,198004595,183992624,40.64555888453407,38.95023271283116
114,Hylobates pileatus,Macaca nigra,0.11549,3.9075,25,24,198004595,190136980,40.64555888453407,40.49545296910407
115,Hylobates pileatus,Semnopithecus entellus,0.131464,3.9075,25,24,198004595,244742080,40.64555888453407,39.75224829732938
116,Hylobates pileatus,Trachypithecus francoisi,0.121543,3.9075,25,24,198004595,200472911,40.64555888453407,40.61246085550218
117,Hylobates pileatus,Trachypithecus phayrei crepuscula,0.121655,3.9075,25,24,198004595,200415743,40.64555888453407,40.453016910597995
118,Hylobates pileatus,Nasalis larvatus,0.114253,3.9075,25,24,198004595,145280263,40.64555888453407,31.457062330820754
119,Hylobates pileatus,Pygathrix nigripes,0.121576,3.9075,25,24,198004595,204352888,40.64555888453407,40.34605156563009
120,Hylobates pileatus,Pygathrix nemaeus,0.142917,3.9075,25,24,198004595,287478143,40.64555888453407,39.27762512129408
121,Hylobates pileatus,Rhinopithecus roxellana,0.128515,3.9075,25,24,198004595,221328347,40.64555888453407,40.39158124418493
122,Hylobates pileatus,Rhinopithecus strykeri,0.127433,3.9075,25,24,198004595,214006805,40.64555888453407,40.40836132608454
123,Hylobates pileatus,Rhinopithecus bieti,0.112699,3.9075,25,24,198004595,183573457,40.64555888453407,37.94136467677355
124,Hylobates pileatus,Piliocolobus tephrosceles,0.124395,3.9075,25,24,198004595,214855648,40.64555888453407,39.14096025522798
125,Hylobates pileatus,Colobus angolensis,0.113954,3.9075,25,24,198004595,173441283,40.64555888453407,36.348927770522955
126,Hylobates moloch,Nomascus leucogenys,0.0799065,3.9075,25,24,187209721,199464351,39.60913927671327,40.30296197476748
127,Hylobates moloch,Nomascus siki,0.0800915,3.9075,25,24,187209721,189347427,39.60913927671327,40.48972154609308
128,Hylobates moloch,Gorilla gorilla,0.109878,3.9075,25,24,187209721,220719489,39.60913927671327,39.52897855993019
129,Hylobates moloch,Pan paniscus,0.109486,3.9075,25,24,187209721,230633246,39.60913927671327,39.584494024464064
130,Hylobates moloch,Homo sapiens subsp. Denisova,0.108201,3.9075,25,24,187209721,268387513,39.60913927671327,38.559771286613994
131,Hylobates moloch,Pongo pygmaeus,0.128361,3.9075,25,24,187209721,277127747,39.60913927671327,40.56904561665204
132,Hylobates moloch,Pongo abelii,0.133355,3.9075,25,24,187209721,285382120,39.60913927671327,40.533057862356024
133,Hylobates moloch,Chlorocebus aethiops,0.112467,3.9075,25,24,187209721,188361387,39.60913927671327,40.399827615826005
134,Hylobates moloch,Chlorocebus sabaeus,0.116015,3.9075,25,24,187209721,205035733,39.60913927671327,40.45298252515873
135,Hylobates moloch,Erythrocebus patas,0.122161,3.9075,25,24,187209721,220936933,39.60913927671327,40.34508175428735
136,Hylobates moloch,Cercopithecus mona,0.114032,3.9075,25,24,187209721,213415558,39.60913927671327,40.39017091595789
137,Hylobates moloch,Cercopithecus neglectus,0.137515,3.9075,25,24,187209721,264070173,39.60913927671327,39.06223279425127
138,Hylobates moloch,Miopithecus talapoin,0.116094,3.9075,25,24,187209721,224813388,39.60913927671327,39.55729658154312
139,Hylobates moloch,Papio papio,0.109448,3.9075,25,24,187209721,199860727,39.60913927671327,39.754338158142275
140,Hylobates moloch,Papio hamadryas,0.118859,3.9075,25,24,187209721,220863140,39.60913927671327,40.4106715547531
141,Hylobates moloch,Papio anubis,0.110075,3.9075,25,24,187209721,195356563,39.60913927671327,40.34269736216134
142,Hylobates moloch,Theropithecus gelada,0.110555,3.9075,25,24,187209721,192361734,39.60913927671327,39.77794037917289
143,Hylobates moloch,Lophocebus aterrimus,0.113178,3.9075,25,24,187209721,199371837,39.60913927671327,40.423197298738465
144,Hylobates moloch,Mandrillus sphinx,0.114206,3.9075,25,24,187209721,199399244,39.60913927671327,40.409299057075565
145,Hylobates moloch,Mandrillus leucophaeus,0.107502,3.9075,25,24,187209721,178050827,39.60913927671327,35.73871811431402
146,Hylobates moloch,Cercocebus atys,0.10868,3.9075,25,24,187209721,179179471,39.60913927671327,39.54031166627606
147,Hylobates moloch,Macaca thibetana,0.109198,3.9075,25,24,187209721,190415591,39.60913927671327,40.48918406268277
148,Hylobates moloch,Macaca assamensis,0.108364,3.9075,25,24,187209721,180126843,39.60913927671327,40.47779963893179
149,Hylobates moloch,Macaca arctoides,0.104971,3.9075,25,24,187209721,169453502,39.60913927671327,38.748554069011774
150,Hylobates moloch,Macaca cyclopis,0.109178,3.9075,25,24,187209721,188946514,39.60913927671327,39.808270780481195
151,Hylobates moloch,Macaca fuscata,0.112867,3.9075,25,24,187209721,209569278,39.60913927671327,40.32106051843022
152,Hylobates moloch,Macaca silenus,0.110355,3.9075,25,24,187209721,183947265,39.60913927671327,40.49686619245699
153,Hylobates moloch,Macaca nemestrina,0.110405,3.9075,25,24,187209721,183992624,39.60913927671327,38.95023271283116
154,Hylobates moloch,Macaca nigra,0.111088,3.9075,25,24,187209721,190136980,39.60913927671327,40.49545296910407
155,Hylobates moloch,Semnopithecus entellus,0.127319,3.9075,25,24,187209721,244742080,39.60913927671327,39.75224829732938
156,Hylobates moloch,Trachypithecus francoisi,0.116656,3.9075,25,24,187209721,200472911,39.60913927671327,40.61246085550218
157,Hylobates moloch,Trachypithecus phayrei crepuscula,0.116533,3.9075,25,24,187209721,200415743,39.60913927671327,40.453016910597995
158,Hylobates moloch,Nasalis larvatus,0.10937,3.9075,25,24,187209721,145280263,39.60913927671327,31.457062330820754
159,Hylobates moloch,Pygathrix nigripes,0.118338,3.9075,25,24,187209721,204352888,39.60913927671327,40.34605156563009
160,Hylobates moloch,Pygathrix nemaeus,0.139192,3.9075,25,24,187209721,287478143,39.60913927671327,39.27762512129408
161,Hylobates moloch,Rhinopithecus roxellana,0.125169,3.9075,25,24,187209721,221328347,39.60913927671327,40.39158124418493
162,Hylobates moloch,Rhinopithecus strykeri,0.123686,3.9075,25,24,187209721,214006805,39.60913927671327,40.40836132608454
163,Hylobates moloch,Rhinopithecus bieti,0.108937,3.9075,25,24,187209721,183573457,39.60913927671327,37.94136467677355
164,Hylobates moloch,Piliocolobus tephrosceles,0.119824,3.9075,25,24,187209721,214855648,39.60913927671327,39.14096025522798
165,Hylobates moloch,Colobus angolensis,0.109237,3.9075,25,24,187209721,173441283,39.60913927671327,36.348927770522955
166,Nomascus leucogenys,Nomascus siki,0.0746547,3.9075,25,24,199464351,189347427,40.30296197476748,40.48972154609308
167,Nomascus leucogenys,Gorilla gorilla,0.115938,3.9075,25,24,199464351,220719489,40.30296197476748,39.52897855993019
168,Nomascus leucogenys,Pan paniscus,0.115175,3.9075,25,24,199464351,230633246,40.30296197476748,39.584494024464064
169,Nomascus leucogenys,Homo sapiens subsp. Denisova,0.114721,3.9075,25,24,199464351,268387513,40.30296197476748,38.559771286613994
170,Nomascus leucogenys,Pongo pygmaeus,0.136085,3.9075,25,24,199464351,277127747,40.30296197476748,40.56904561665204
171,Nomascus leucogenys,Pongo abelii,0.141069,3.9075,25,24,199464351,285382120,40.30296197476748,40.533057862356024
172,Nomascus leucogenys,Chlorocebus aethiops,0.117982,3.9075,25,24,199464351,188361387,40.30296197476748,40.399827615826005
173,Nomascus leucogenys,Chlorocebus sabaeus,0.121231,3.9075,25,24,199464351,205035733,40.30296197476748,40.45298252515873
174,Nomascus leucogenys,Erythrocebus patas,0.128371,3.9075,25,24,199464351,220936933,40.30296197476748,40.34508175428735
175,Nomascus leucogenys,Cercopithecus mona,0.119322,3.9075,25,24,199464351,213415558,40.30296197476748,40.39017091595789
176,Nomascus leucogenys,Cercopithecus neglectus,0.144631,3.9075,25,24,199464351,264070173,40.30296197476748,39.06223279425127
177,Nomascus leucogenys,Miopithecus talapoin,0.123335,3.9075,25,24,199464351,224813388,40.30296197476748,39.55729658154312
178,Nomascus leucogenys,Papio papio,0.11513,3.9075,25,24,199464351,199860727,40.30296197476748,39.754338158142275
179,Nomascus leucogenys,Papio hamadryas,0.124612,3.9075,25,24,199464351,220863140,40.30296197476748,40.4106715547531
180,Nomascus leucogenys,Papio anubis,0.114673,3.9075,25,24,199464351,195356563,40.30296197476748,40.34269736216134
181,Nomascus leucogenys,Theropithecus gelada,0.116678,3.9075,25,24,199464351,192361734,40.30296197476748,39.77794037917289
182,Nomascus leucogenys,Lophocebus aterrimus,0.118782,3.9075,25,24,199464351,199371837,40.30296197476748,40.423197298738465
183,Nomascus leucogenys,Mandrillus sphinx,0.12002,3.9075,25,24,199464351,199399244,40.30296197476748,40.409299057075565
184,Nomascus leucogenys,Mandrillus leucophaeus,0.113409,3.9075,25,24,199464351,178050827,40.30296197476748,35.73871811431402
185,Nomascus leucogenys,Cercocebus atys,0.114334,3.9075,25,24,199464351,179179471,40.30296197476748,39.54031166627606
186,Nomascus leucogenys,Macaca thibetana,0.116129,3.9075,25,24,199464351,190415591,40.30296197476748,40.48918406268277
187,Nomascus leucogenys,Macaca assamensis,0.112991,3.9075,25,24,199464351,180126843,40.30296197476748,40.47779963893179
188,Nomascus leucogenys,Macaca arctoides,0.110654,3.9075,25,24,199464351,169453502,40.30296197476748,38.748554069011774
189,Nomascus leucogenys,Macaca cyclopis,0.115798,3.9075,25,24,199464351,188946514,40.30296197476748,39.808270780481195
190,Nomascus leucogenys,Macaca fuscata,0.117861,3.9075,25,24,199464351,209569278,40.30296197476748,40.32106051843022
191,Nomascus leucogenys,Macaca silenus,0.115625,3.9075,25,24,199464351,183947265,40.30296197476748,40.49686619245699
192,Nomascus leucogenys,Macaca nemestrina,0.115686,3.9075,25,24,199464351,183992624,40.30296197476748,38.95023271283116
193,Nomascus leucogenys,Macaca nigra,0.116491,3.9075,25,24,199464351,190136980,40.30296197476748,40.49545296910407
194,Nomascus leucogenys,Semnopithecus entellus,0.133364,3.9075,25,24,199464351,244742080,40.30296197476748,39.75224829732938
195,Nomascus leucogenys,Trachypithecus francoisi,0.122974,3.9075,25,24,199464351,200472911,40.30296197476748,40.61246085550218
196,Nomascus leucogenys,Trachypithecus phayrei crepuscula,0.122574,3.9075,25,24,199464351,200415743,40.30296197476748,40.453016910597995
197,Nomascus leucogenys,Nasalis larvatus,0.115123,3.9075,25,24,199464351,145280263,40.30296197476748,31.457062330820754
198,Nomascus leucogenys,Pygathrix nigripes,0.124546,3.9075,25,24,199464351,204352888,40.30296197476748,40.34605156563009
199,Nomascus leucogenys,Pygathrix nemaeus,0.146194,3.9075,25,24,199464351,287478143,40.30296197476748,39.27762512129408
200,Nomascus leucogenys,Rhinopithecus roxellana,0.13212,3.9075,25,24,199464351,221328347,40.30296197476748,40.39158124418493
201,Nomascus leucogenys,Rhinopithecus strykeri,0.128739,3.9075,25,24,199464351,214006805,40.30296197476748,40.40836132608454
202,Nomascus leucogenys,Rhinopithecus bieti,0.114855,3.9075,25,24,199464351,183573457,40.30296197476748,37.94136467677355
203,Nomascus leucogenys,Piliocolobus tephrosceles,0.126374,3.9075,25,24,199464351,214855648,40.30296197476748,39.14096025522798
204,Nomascus leucogenys,Colobus angolensis,0.115891,3.9075,25,24,199464351,173441283,40.30296197476748,36.348927770522955
205,Nomascus siki,Gorilla gorilla,0.112558,3.9075,25,24,189347427,220719489,40.48972154609308,39.52897855993019
206,Nomascus siki,Pan paniscus,0.111633,3.9075,25,24,189347427,230633246,40.48972154609308,39.584494024464064
207,Nomascus siki,Homo sapiens subsp. Denisova,0.111018,3.9075,25,24,189347427,268387513,40.48972154609308,38.559771286613994
208,Nomascus siki,Pongo pygmaeus,0.13169,3.9075,25,24,189347427,277127747,40.48972154609308,40.56904561665204
209,Nomascus siki,Pongo abelii,0.136837,3.9075,25,24,189347427,285382120,40.48972154609308,40.533057862356024
210,Nomascus siki,Chlorocebus aethiops,0.112516,3.9075,25,24,189347427,188361387,40.48972154609308,40.399827615826005
211,Nomascus siki,Chlorocebus sabaeus,0.117498,3.9075,25,24,189347427,205035733,40.48972154609308,40.45298252515873
212,Nomascus siki,Erythrocebus patas,0.124472,3.9075,25,24,189347427,220936933,40.48972154609308,40.34508175428735
213,Nomascus siki,Cercopithecus mona,0.115846,3.9075,25,24,189347427,213415558,40.48972154609308,40.39017091595789
214,Nomascus siki,Cercopithecus neglectus,0.139575,3.9075,25,24,189347427,264070173,40.48972154609308,39.06223279425127
215,Nomascus siki,Miopithecus talapoin,0.117415,3.9075,25,24,189347427,224813388,40.48972154609308,39.55729658154312
216,Nomascus siki,Papio papio,0.111198,3.9075,25,24,189347427,199860727,40.48972154609308,39.754338158142275
217,Nomascus siki,Papio hamadryas,0.120014,3.9075,25,24,189347427,220863140,40.48972154609308,40.4106715547531
218,Nomascus siki,Papio anubis,0.111215,3.9075,25,24,189347427,195356563,40.48972154609308,40.34269736216134
219,Nomascus siki,Theropithecus gelada,0.112886,3.9075,25,24,189347427,192361734,40.48972154609308,39.77794037917289
220,Nomascus siki,Lophocebus aterrimus,0.114385,3.9075,25,24,189347427,199371837,40.48972154609308,40.423197298738465
221,Nomascus siki,Mandrillus sphinx,0.115448,3.9075,25,24,189347427,199399244,40.48972154609308,40.409299057075565
222,Nomascus siki,Mandrillus leucophaeus,0.109158,3.9075,25,24,189347427,178050827,40.48972154609308,35.73871811431402
223,Nomascus siki,Cercocebus atys,0.109737,3.9075,25,24,189347427,179179471,40.48972154609308,39.54031166627606
224,Nomascus siki,Macaca thibetana,0.111665,3.9075,25,24,189347427,190415591,40.48972154609308,40.48918406268277
225,Nomascus siki,Macaca assamensis,0.109776,3.9075,25,24,189347427,180126843,40.48972154609308,40.47779963893179
226,Nomascus siki,Macaca arctoides,0.107157,3.9075,25,24,189347427,169453502,40.48972154609308,38.748554069011774
