,Tree1,Tree2,VLMC dist,threshold,min_count,max_depth,Tree1 VLMC size,Tree2 VLMC size,Tree1 GC ratio,Tree2 GC ratio
32,Petromyzon marinus,Alternaria arborescens,0.276073,0.5,25,9,2358600,2133475,47.04475459678461,50.39078351846946
33,Petromyzon marinus,Naumovozyma castellii,0.286079,0.5,25,9,2358600,1329202,47.04475459678461,36.30821240806656
34,Petromyzon marinus,Chrysoporthe cubensis,0.2693,0.5,25,9,2358600,2208982,47.04475459678461,53.99838939472843
35,Petromyzon marinus,Schizosaccharomyces pombe,0.284497,0.5,25,9,2358600,1424242,47.04475459678461,35.60371733157214
36,Petromyzon marinus,Thermothielavioides terrestris,0.305519,0.5,25,9,2358600,2242969,47.04475459678461,54.03327666497441
37,Petromyzon marinus,Zygosaccharomyces rouxii,0.291273,0.5,25,9,2358600,1323176,47.04475459678461,38.64320392326381
38,Petromyzon marinus,Talaromyces wortmannii,0.267355,0.5,25,9,2358600,2156523,47.04475459678461,43.89121523786899
39,Petromyzon marinus,Aspergillus fumigatus,0.272843,0.5,25,9,2358600,2132073,47.04475459678461,48.220407015034304
40,Petromyzon marinus,Fusarium venenatum,0.282896,0.5,25,9,2358600,2155594,47.04475459678461,47.10002023047723
41,Petromyzon marinus,Candida orthopsilosis,0.280857,0.5,25,9,2358600,1368535,47.04475459678461,36.47451600219687
42,Petromyzon marinus,Venturia effusa,0.3039,0.5,25,9,2358600,2205096,47.04475459678461,45.40687057055944
43,Petromyzon marinus,Cercospora beticola,0.286977,0.5,25,9,2358600,2094056,47.04475459678461,46.987297344473475
44,Petromyzon marinus,Botrytis cinerea,0.267955,0.5,25,9,2358600,2158050,47.04475459678461,41.477863994798284
45,Meles meles,Gorilla gorilla,0.239485,0.5,25,9,2357425,2356824,41.95625142360072,39.52897855993019
46,Meles meles,Caprimulgus europaeus,0.20667,0.5,25,9,2357425,2342634,41.95625142360072,41.41646636833175
47,Meles meles,Thamnophis elegans,0.274455,0.5,25,9,2357425,2358636,41.95625142360072,39.52205286915864
48,Meles meles,Delia,0.349967,0.5,25,9,2357425,2358858,41.95625142360072,29.00641733821071
49,Meles meles,Peromyscus polionotus,0.19721,0.5,25,9,2357425,2348929,41.95625142360072,36.68915195225202
50,Meles meles,Rhopalosiphum maidis,0.294077,0.5,25,9,2357425,2322610,41.95625142360072,27.34512723972527
51,Meles meles,Neogale vison,0.161142,0.5,25,9,2357425,2357080,41.95625142360072,41.74068544109419
52,Meles meles,Anolis carolinensis,0.279115,0.5,25,9,2357425,2358399,41.95625142360072,37.64739707438255
53,Meles meles,Equus quagga,0.190444,0.5,25,9,2357425,2355377,41.95625142360072,40.46231288465208
54,Meles meles,Arvicanthis niloticus,0.206646,0.5,25,9,2357425,2352073,41.95625142360072,40.541344662649706
55,Meles meles,Hypena proboscidalis,0.309481,0.5,25,9,2357425,2357958,41.95625142360072,34.76644979530699
56,Meles meles,Pangasianodon hypophthalmus,0.233492,0.5,25,9,2357425,2352541,41.95625142360072,38.309909061234286
57,Meles meles,Thunnus maccoyii,0.223536,0.5,25,9,2357425,2347444,41.95625142360072,39.2383162767008
58,Meles meles,Oryzias javanicus,0.241006,0.5,25,9,2357425,2356497,41.95625142360072,38.47685815425222
59,Meles meles,Toxotes chatareus,0.227724,0.5,25,9,2357425,2344857,41.95625142360072,40.57855514915224
60,Meles meles,Rhododendron williamsianum,0.243359,0.5,25,9,2357425,2346250,41.95625142360072,26.016648389673637
61,Meles meles,Eucalyptus curtisii,0.246432,0.5,25,9,2357425,2353655,41.95625142360072,39.17967675152571
62,Meles meles,Triticum urartu,0.335411,0.5,25,9,2357425,2359290,41.95625142360072,45.05094251806548
63,Meles meles,Gossypium arboreum,0.351005,0.5,25,9,2357425,2359046,41.95625142360072,34.73591423296452
64,Meles meles,Acanthochlamys bracteata,0.240858,0.5,25,9,2357425,2318487,41.95625142360072,34.6096718685735
65,Meles meles,Taxus chinensis,0.269074,0.5,25,9,2357425,2359262,41.95625142360072,36.30109139507728
66,Meles meles,Cicer arietinum,0.31986,0.5,25,9,2357425,2351828,41.95625142360072,27.846768268186235
67,Meles meles,Aegilops speltoides,0.326326,0.5,25,9,2357425,2359278,41.95625142360072,45.747006290569985
68,Meles meles,Raphanus raphanistrum,0.29042,0.5,25,9,2357425,2356740,41.95625142360072,35.99540676444419
69,Meles meles,Leptodermis,0.272079,0.5,25,9,2357425,2357284,41.95625142360072,35.64379593395106
70,Meles meles,Coix aquatica,0.337318,0.5,25,9,2357425,2359264,41.95625142360072,46.16608430325367
71,Meles meles,Eucalyptus grandis,0.247911,0.5,25,9,2357425,2355810,41.95625142360072,38.887932145748415
72,Meles meles,Oryza glaberrima,0.260571,0.5,25,9,2357425,2355654,41.95625142360072,42.33947275537171
73,Meles meles,Ceriops tagal,0.260302,0.5,25,9,2357425,2330435,41.95625142360072,35.819160459204156
74,Meles meles,Coptis,0.297689,0.5,25,9,2357425,2358707,41.95625142360072,36.87211416210413
75,Meles meles,Lachancea fermentati,0.26826,0.5,25,9,2357425,1517930,41.95625142360072,41.95278327848872
76,Meles meles,Alternaria arborescens,0.276218,0.5,25,9,2357425,2133475,41.95625142360072,50.39078351846946
77,Meles meles,Naumovozyma castellii,0.25554,0.5,25,9,2357425,1329202,41.95625142360072,36.30821240806656
78,Meles meles,Chrysoporthe cubensis,0.258353,0.5,25,9,2357425,2208982,41.95625142360072,53.99838939472843
79,Meles meles,Schizosaccharomyces pombe,0.262464,0.5,25,9,2357425,1424242,41.95625142360072,35.60371733157214
80,Meles meles,Thermothielavioides terrestris,0.297105,0.5,25,9,2357425,2242969,41.95625142360072,54.03327666497441
81,Meles meles,Zygosaccharomyces rouxii,0.266049,0.5,25,9,2357425,1323176,41.95625142360072,38.64320392326381
82,Meles meles,Talaromyces wortmannii,0.258142,0.5,25,9,2357425,2156523,41.95625142360072,43.89121523786899
83,Meles meles,Aspergillus fumigatus,0.258744,0.5,25,9,2357425,2132073,41.95625142360072,48.220407015034304
84,Meles meles,Fusarium venenatum,0.272931,0.5,25,9,2357425,2155594,41.95625142360072,47.10002023047723
85,Meles meles,Candida orthopsilosis,0.26173,0.5,25,9,2357425,1368535,41.95625142360072,36.47451600219687
86,Meles meles,Venturia effusa,0.29817,0.5,25,9,2357425,2205096,41.95625142360072,45.40687057055944
87,Meles meles,Cercospora beticola,0.287469,0.5,25,9,2357425,2094056,41.95625142360072,46.987297344473475
88,Meles meles,Botrytis cinerea,0.258135,0.5,25,9,2357425,2158050,41.95625142360072,41.477863994798284
89,Gorilla gorilla,Caprimulgus europaeus,0.210688,0.5,25,9,2356824,2342634,39.52897855993019,41.41646636833175
90,Gorilla gorilla,Thamnophis elegans,0.277468,0.5,25,9,2356824,2358636,39.52897855993019,39.52205286915864
91,Gorilla gorilla,Delia,0.352078,0.5,25,9,2356824,2358858,39.52897855993019,29.00641733821071
92,Gorilla gorilla,Peromyscus polionotus,0.192455,0.5,25,9,2356824,2348929,39.52897855993019,36.68915195225202
93,Gorilla gorilla,Rhopalosiphum maidis,0.300502,0.5,25,9,2356824,2322610,39.52897855993019,27.34512723972527
94,Gorilla gorilla,Neogale vison,0.235344,0.5,25,9,2356824,2357080,39.52897855993019,41.74068544109419
95,Gorilla gorilla,Anolis carolinensis,0.28095,0.5,25,9,2356824,2358399,39.52897855993019,37.64739707438255
96,Gorilla gorilla,Equus quagga,0.196344,0.5,25,9,2356824,2355377,39.52897855993019,40.46231288465208
97,Gorilla gorilla,Arvicanthis niloticus,0.204222,0.5,25,9,2356824,2352073,39.52897855993019,40.541344662649706
98,Gorilla gorilla,Hypena proboscidalis,0.312979,0.5,25,9,2356824,2357958,39.52897855993019,34.76644979530699
99,Gorilla gorilla,Pangasianodon hypophthalmus,0.234256,0.5,25,9,2356824,2352541,39.52897855993019,38.309909061234286
100,Gorilla gorilla,Thunnus maccoyii,0.224916,0.5,25,9,2356824,2347444,39.52897855993019,39.2383162767008
101,Gorilla gorilla,Oryzias javanicus,0.246276,0.5,25,9,2356824,2356497,39.52897855993019,38.47685815425222
102,Gorilla gorilla,Toxotes chatareus,0.230032,0.5,25,9,2356824,2344857,39.52897855993019,40.57855514915224
103,Gorilla gorilla,Rhododendron williamsianum,0.248993,0.5,25,9,2356824,2346250,39.52897855993019,26.016648389673637
104,Gorilla gorilla,Eucalyptus curtisii,0.253061,0.5,25,9,2356824,2353655,39.52897855993019,39.17967675152571
105,Gorilla gorilla,Triticum urartu,0.340296,0.5,25,9,2356824,2359290,39.52897855993019,45.05094251806548
106,Gorilla gorilla,Gossypium arboreum,0.353612,0.5,25,9,2356824,2359046,39.52897855993019,34.73591423296452
107,Gorilla gorilla,Acanthochlamys bracteata,0.244777,0.5,25,9,2356824,2318487,39.52897855993019,34.6096718685735
108,Gorilla gorilla,Taxus chinensis,0.271401,0.5,25,9,2356824,2359262,39.52897855993019,36.30109139507728
109,Gorilla gorilla,Cicer arietinum,0.321667,0.5,25,9,2356824,2351828,39.52897855993019,27.846768268186235
110,Gorilla gorilla,Aegilops speltoides,0.331434,0.5,25,9,2356824,2359278,39.52897855993019,45.747006290569985
111,Gorilla gorilla,Raphanus raphanistrum,0.296117,0.5,25,9,2356824,2356740,39.52897855993019,35.99540676444419
112,Gorilla gorilla,Leptodermis,0.277199,0.5,25,9,2356824,2357284,39.52897855993019,35.64379593395106
113,Gorilla gorilla,Coix aquatica,0.342986,0.5,25,9,2356824,2359264,39.52897855993019,46.16608430325367
114,Gorilla gorilla,Eucalyptus grandis,0.253807,0.5,25,9,2356824,2355810,39.52897855993019,38.887932145748415
115,Gorilla gorilla,Oryza glaberrima,0.265825,0.5,25,9,2356824,2355654,39.52897855993019,42.33947275537171
116,Gorilla gorilla,Ceriops tagal,0.263994,0.5,25,9,2356824,2330435,39.52897855993019,35.819160459204156
117,Gorilla gorilla,Coptis,0.300713,0.5,25,9,2356824,2358707,39.52897855993019,36.87211416210413
118,Gorilla gorilla,Lachancea fermentati,0.2736,0.5,25,9,2356824,1517930,39.52897855993019,41.95278327848872
119,Gorilla gorilla,Alternaria arborescens,0.279352,0.5,25,9,2356824,2133475,39.52897855993019,50.39078351846946
120,Gorilla gorilla,Naumovozyma castellii,0.261531,0.5,25,9,2356824,1329202,39.52897855993019,36.30821240806656
121,Gorilla gorilla,Chrysoporthe cubensis,0.264733,0.5,25,9,2356824,2208982,39.52897855993019,53.99838939472843
122,Gorilla gorilla,Schizosaccharomyces pombe,0.267174,0.5,25,9,2356824,1424242,39.52897855993019,35.60371733157214
123,Gorilla gorilla,Thermothielavioides terrestris,0.303669,0.5,25,9,2356824,2242969,39.52897855993019,54.03327666497441
124,Gorilla gorilla,Zygosaccharomyces rouxii,0.271703,0.5,25,9,2356824,1323176,39.52897855993019,38.64320392326381
125,Gorilla gorilla,Talaromyces wortmannii,0.263931,0.5,25,9,2356824,2156523,39.52897855993019,43.89121523786899
126,Gorilla gorilla,Aspergillus fumigatus,0.264194,0.5,25,9,2356824,2132073,39.52897855993019,48.220407015034304
127,Gorilla gorilla,Fusarium venenatum,0.276601,0.5,25,9,2356824,2155594,39.52897855993019,47.10002023047723
128,Gorilla gorilla,Candida orthopsilosis,0.265239,0.5,25,9,2356824,1368535,39.52897855993019,36.47451600219687
129,Gorilla gorilla,Venturia effusa,0.302213,0.5,25,9,2356824,2205096,39.52897855993019,45.40687057055944
130,Gorilla gorilla,Cercospora beticola,0.291004,0.5,25,9,2356824,2094056,39.52897855993019,46.987297344473475
131,Gorilla gorilla,Botrytis cinerea,0.262074,0.5,25,9,2356824,2158050,39.52897855993019,41.477863994798284
132,Caprimulgus europaeus,Thamnophis elegans,0.24432,0.5,25,9,2342634,2358636,41.41646636833175,39.52205286915864
133,Caprimulgus europaeus,Delia,0.329934,0.5,25,9,2342634,2358858,41.41646636833175,29.00641733821071
134,Caprimulgus europaeus,Peromyscus polionotus,0.155807,0.5,25,9,2342634,2348929,41.41646636833175,36.68915195225202
135,Caprimulgus europaeus,Rhopalosiphum maidis,0.271147,0.5,25,9,2342634,2322610,41.41646636833175,27.34512723972527
136,Caprimulgus europaeus,Neogale vison,0.201485,0.5,25,9,2342634,2357080,41.41646636833175,41.74068544109419
137,Caprimulgus europaeus,Anolis carolinensis,0.24823,0.5,25,9,2342634,2358399,41.41646636833175,37.64739707438255
138,Caprimulgus europaeus,Equus quagga,0.156832,0.5,25,9,2342634,2355377,41.41646636833175,40.46231288465208
139,Caprimulgus europaeus,Arvicanthis niloticus,0.167956,0.5,25,9,2342634,2352073,41.41646636833175,40.541344662649706
140,Caprimulgus europaeus,Hypena proboscidalis,0.284653,0.5,25,9,2342634,2357958,41.41646636833175,34.76644979530699
141,Caprimulgus europaeus,Pangasianodon hypophthalmus,0.186321,0.5,25,9,2342634,2352541,41.41646636833175,38.309909061234286
142,Caprimulgus europaeus,Thunnus maccoyii,0.172231,0.5,25,9,2342634,2347444,41.41646636833175,39.2383162767008
143,Caprimulgus europaeus,Oryzias javanicus,0.198749,0.5,25,9,2342634,2356497,41.41646636833175,38.47685815425222
144,Caprimulgus europaeus,Toxotes chatareus,0.176619,0.5,25,9,2342634,2344857,41.41646636833175,40.57855514915224
145,Caprimulgus europaeus,Rhododendron williamsianum,0.214919,0.5,25,9,2342634,2346250,41.41646636833175,26.016648389673637
146,Caprimulgus europaeus,Eucalyptus curtisii,0.218839,0.5,25,9,2342634,2353655,41.41646636833175,39.17967675152571
147,Caprimulgus europaeus,Triticum urartu,0.316278,0.5,25,9,2342634,2359290,41.41646636833175,45.05094251806548
148,Caprimulgus europaeus,Gossypium arboreum,0.334568,0.5,25,9,2342634,2359046,41.41646636833175,34.73591423296452
149,Caprimulgus europaeus,Acanthochlamys bracteata,0.203956,0.5,25,9,2342634,2318487,41.41646636833175,34.6096718685735
150,Caprimulgus europaeus,Taxus chinensis,0.2443,0.5,25,9,2342634,2359262,41.41646636833175,36.30109139507728
151,Caprimulgus europaeus,Cicer arietinum,0.297268,0.5,25,9,2342634,2351828,41.41646636833175,27.846768268186235
152,Caprimulgus europaeus,Aegilops speltoides,0.306894,0.5,25,9,2342634,2359278,41.41646636833175,45.747006290569985
153,Caprimulgus europaeus,Raphanus raphanistrum,0.267197,0.5,25,9,2342634,2356740,41.41646636833175,35.99540676444419
154,Caprimulgus europaeus,Leptodermis,0.246094,0.5,25,9,2342634,2357284,41.41646636833175,35.64379593395106
155,Caprimulgus europaeus,Coix aquatica,0.317125,0.5,25,9,2342634,2359264,41.41646636833175,46.16608430325367
156,Caprimulgus europaeus,Eucalyptus grandis,0.220112,0.5,25,9,2342634,2355810,41.41646636833175,38.887932145748415
157,Caprimulgus europaeus,Oryza glaberrima,0.229544,0.5,25,9,2342634,2355654,41.41646636833175,42.33947275537171
158,Caprimulgus europaeus,Ceriops tagal,0.229618,0.5,25,9,2342634,2330435,41.41646636833175,35.819160459204156
159,Caprimulgus europaeus,Coptis,0.275668,0.5,25,9,2342634,2358707,41.41646636833175,36.87211416210413
160,Caprimulgus europaeus,Lachancea fermentati,0.23682,0.5,25,9,2342634,1517930,41.41646636833175,41.95278327848872
161,Caprimulgus europaeus,Alternaria arborescens,0.245672,0.5,25,9,2342634,2133475,41.41646636833175,50.39078351846946
162,Caprimulgus europaeus,Naumovozyma castellii,0.22891,0.5,25,9,2342634,1329202,41.41646636833175,36.30821240806656
163,Caprimulgus europaeus,Chrysoporthe cubensis,0.229792,0.5,25,9,2342634,2208982,41.41646636833175,53.99838939472843
164,Caprimulgus europaeus,Schizosaccharomyces pombe,0.231851,0.5,25,9,2342634,1424242,41.41646636833175,35.60371733157214
165,Caprimulgus europaeus,Thermothielavioides terrestris,0.274048,0.5,25,9,2342634,2242969,41.41646636833175,54.03327666497441
166,Caprimulgus europaeus,Zygosaccharomyces rouxii,0.237492,0.5,25,9,2342634,1323176,41.41646636833175,38.64320392326381
167,Caprimulgus europaeus,Talaromyces wortmannii,0.229594,0.5,25,9,2342634,2156523,41.41646636833175,43.89121523786899
168,Caprimulgus europaeus,Aspergillus fumigatus,0.229106,0.5,25,9,2342634,2132073,41.41646636833175,48.220407015034304
169,Caprimulgus europaeus,Fusarium venenatum,0.24451,0.5,25,9,2342634,2155594,41.41646636833175,47.10002023047723
170,Caprimulgus europaeus,Candida orthopsilosis,0.231259,0.5,25,9,2342634,1368535,41.41646636833175,36.47451600219687
171,Caprimulgus europaeus,Venturia effusa,0.275961,0.5,25,9,2342634,2205096,41.41646636833175,45.40687057055944
172,Caprimulgus europaeus,Cercospora beticola,0.257747,0.5,25,9,2342634,2094056,41.41646636833175,46.987297344473475
173,Caprimulgus europaeus,Botrytis cinerea,0.230478,0.5,25,9,2342634,2158050,41.41646636833175,41.477863994798284
174,Thamnophis elegans,Delia,0.355277,0.5,25,9,2358636,2358858,39.52205286915864,29.00641733821071
175,Thamnophis elegans,Peromyscus polionotus,0.237715,0.5,25,9,2358636,2348929,39.52205286915864,36.68915195225202
176,Thamnophis elegans,Rhopalosiphum maidis,0.303581,0.5,25,9,2358636,2322610,39.52205286915864,27.34512723972527
177,Thamnophis elegans,Neogale vison,0.270584,0.5,25,9,2358636,2357080,39.52205286915864,41.74068544109419
178,Thamnophis elegans,Anolis carolinensis,0.2888,0.5,25,9,2358636,2358399,39.52205286915864,37.64739707438255
179,Thamnophis elegans,Equus quagga,0.241083,0.5,25,9,2358636,2355377,39.52205286915864,40.46231288465208
180,Thamnophis elegans,Arvicanthis niloticus,0.244605,0.5,25,9,2358636,2352073,39.52205286915864,40.541344662649706
181,Thamnophis elegans,Hypena proboscidalis,0.319984,0.5,25,9,2358636,2357958,39.52205286915864,34.76644979530699
182,Thamnophis elegans,Pangasianodon hypophthalmus,0.254579,0.5,25,9,2358636,2352541,39.52205286915864,38.309909061234286
183,Thamnophis elegans,Thunnus maccoyii,0.244916,0.5,25,9,2358636,2347444,39.52205286915864,39.2383162767008
184,Thamnophis elegans,Oryzias javanicus,0.260625,0.5,25,9,2358636,2356497,39.52205286915864,38.47685815425222
185,Thamnophis elegans,Toxotes chatareus,0.251458,0.5,25,9,2358636,2344857,39.52205286915864,40.57855514915224
186,Thamnophis elegans,Rhododendron williamsianum,0.258205,0.5,25,9,2358636,2346250,39.52205286915864,26.016648389673637
187,Thamnophis elegans,Eucalyptus curtisii,0.262546,0.5,25,9,2358636,2353655,39.52205286915864,39.17967675152571
188,Thamnophis elegans,Triticum urartu,0.348076,0.5,25,9,2358636,2359290,39.52205286915864,45.05094251806548
189,Thamnophis elegans,Gossypium arboreum,0.36153,0.5,25,9,2358636,2359046,39.52205286915864,34.73591423296452
190,Thamnophis elegans,Acanthochlamys bracteata,0.254577,0.5,25,9,2358636,2318487,39.52205286915864,34.6096718685735
191,Thamnophis elegans,Taxus chinensis,0.285063,0.5,25,9,2358636,2359262,39.52205286915864,36.30109139507728
192,Thamnophis elegans,Cicer arietinum,0.329355,0.5,25,9,2358636,2351828,39.52205286915864,27.846768268186235
193,Thamnophis elegans,Aegilops speltoides,0.338597,0.5,25,9,2358636,2359278,39.52205286915864,45.747006290569985
194,Thamnophis elegans,Raphanus raphanistrum,0.304747,0.5,25,9,2358636,2356740,39.52205286915864,35.99540676444419
195,Thamnophis elegans,Leptodermis,0.285114,0.5,25,9,2358636,2357284,39.52205286915864,35.64379593395106
196,Thamnophis elegans,Coix aquatica,0.35136,0.5,25,9,2358636,2359264,39.52205286915864,46.16608430325367
197,Thamnophis elegans,Eucalyptus grandis,0.26396,0.5,25,9,2358636,2355810,39.52205286915864,38.887932145748415
198,Thamnophis elegans,Oryza glaberrima,0.27614,0.5,25,9,2358636,2355654,39.52205286915864,42.33947275537171
199,Thamnophis elegans,Ceriops tagal,0.273322,0.5,25,9,2358636,2330435,39.52205286915864,35.819160459204156
200,Thamnophis elegans,Coptis,0.308601,0.5,25,9,2358636,2358707,39.52205286915864,36.87211416210413
201,Thamnophis elegans,Lachancea fermentati,0.270776,0.5,25,9,2358636,1517930,39.52205286915864,41.95278327848872
202,Thamnophis elegans,Alternaria arborescens,0.285351,0.5,25,9,2358636,2133475,39.52205286915864,50.39078351846946
203,Thamnophis elegans,Naumovozyma castellii,0.25638,0.5,25,9,2358636,1329202,39.52205286915864,36.30821240806656
204,Thamnophis elegans,Chrysoporthe cubensis,0.275701,0.5,25,9,2358636,2208982,39.52205286915864,53.99838939472843
205,Thamnophis elegans,Schizosaccharomyces pombe,0.263296,0.5,25,9,2358636,1424242,39.52205286915864,35.60371733157214
206,Thamnophis elegans,Thermothielavioides terrestris,0.311053,0.5,25,9,2358636,2242969,39.52205286915864,54.03327666497441
207,Thamnophis elegans,Zygosaccharomyces rouxii,0.266291,0.5,25,9,2358636,1323176,39.52205286915864,38.64320392326381
208,Thamnophis elegans,Talaromyces wortmannii,0.270181,0.5,25,9,2358636,2156523,39.52205286915864,43.89121523786899
209,Thamnophis elegans,Aspergillus fumigatus,0.27056,0.5,25,9,2358636,2132073,39.52205286915864,48.220407015034304
210,Thamnophis elegans,Fusarium venenatum,0.283654,0.5,25,9,2358636,2155594,39.52205286915864,47.10002023047723
211,Thamnophis elegans,Candida orthopsilosis,0.259231,0.5,25,9,2358636,1368535,39.52205286915864,36.47451600219687
212,Thamnophis elegans,Venturia effusa,0.308799,0.5,25,9,2358636,2205096,39.52205286915864,45.40687057055944
213,Thamnophis elegans,Cercospora beticola,0.296221,0.5,25,9,2358636,2094056,39.52205286915864,46.987297344473475
214,Thamnophis elegans,Botrytis cinerea,0.266303,0.5,25,9,2358636,2158050,39.52205286915864,41.477863994798284
215,Delia,Peromyscus polionotus,0.3266,0.5,25,9,2358858,2348929,29.00641733821071,36.68915195225202
216,Delia,Rhopalosiphum maidis,0.310663,0.5,25,9,2358858,2322610,29.00641733821071,27.34512723972527
217,Delia,Neogale vison,0.348063,0.5,25,9,2358858,2357080,29.00641733821071,41.74068544109419
218,Delia,Anolis carolinensis,0.359183,0.5,25,9,2358858,2358399,29.00641733821071,37.64739707438255
219,Delia,Equus quagga,0.323959,0.5,25,9,2358858,2355377,29.00641733821071,40.46231288465208
220,Delia,Arvicanthis niloticus,0.330496,0.5,25,9,2358858,2352073,29.00641733821071,40.541344662649706
221,Delia,Hypena proboscidalis,0.333909,0.5,25,9,2358858,2357958,29.00641733821071,34.76644979530699
222,Delia,Pangasianodon hypophthalmus,0.318944,0.5,25,9,2358858,2352541,29.00641733821071,38.309909061234286
223,Delia,Thunnus maccoyii,0.313547,0.5,25,9,2358858,2347444,29.00641733821071,39.2383162767008
224,Delia,Oryzias javanicus,0.319853,0.5,25,9,2358858,2356497,29.00641733821071,38.47685815425222
225,Delia,Toxotes chatareus,0.31861,0.5,25,9,2358858,2344857,29.00641733821071,40.57855514915224
226,Delia,Rhododendron williamsianum,0.296985,0.5,25,9,2358858,2346250,29.00641733821071,26.016648389673637
227,Delia,Eucalyptus curtisii,0.30225,0.5,25,9,2358858,2353655,29.00641733821071,39.17967675152571
228,Delia,Triticum urartu,0.382142,0.5,25,9,2358858,2359290,29.00641733821071,45.05094251806548
229,Delia,Gossypium arboreum,0.380692,0.5,25,9,2358858,2359046,29.00641733821071,34.73591423296452
230,Delia,Acanthochlamys bracteata,0.296506,0.5,25,9,2358858,2318487,29.00641733821071,34.6096718685735
231,Delia,Taxus chinensis,0.332268,0.5,25,9,2358858,2359262,29.00641733821071,36.30109139507728
232,Delia,Cicer arietinum,0.355252,0.5,25,9,2358858,2351828,29.00641733821071,27.846768268186235
233,Delia,Aegilops speltoides,0.370745,0.5,25,9,2358858,2359278,29.00641733821071,45.747006290569985
234,Delia,Raphanus raphanistrum,0.33916,0.5,25,9,2358858,2356740,29.00641733821071,35.99540676444419
235,Delia,Leptodermis,0.322322,0.5,25,9,2358858,2357284,29.00641733821071,35.64379593395106
236,Delia,Coix aquatica,0.38486,0.5,25,9,2358858,2359264,29.00641733821071,46.16608430325367
