,Tree1,Tree2,VLMC dist,threshold,min_count,max_depth,Tree1 VLMC size,Tree2 VLMC size,Tree1 GC ratio,Tree2 GC ratio
127,Kosakonia cowanii,Proteus mirabilis,0.188026,0.0,25,6,24559,24576,55.453819026500206,38.3949991267743
128,Kosakonia cowanii,Edwardsiella tarda,0.130524,0.0,25,6,24559,24576,55.453819026500206,56.4507719475974
129,Kosakonia cowanii,Serratia rubidaea,0.111453,0.0,25,6,24559,24576,55.453819026500206,58.518675819753085
130,Kosakonia cowanii,Rahnella aquatilis,0.118405,0.0,25,6,24559,24576,55.453819026500206,51.43092814447772
131,Kosakonia cowanii,Yersinia ruckeri,0.140165,0.0,25,6,24559,24576,55.453819026500206,46.91633514229363
132,Kosakonia cowanii,Sodalis glossinidius,0.112573,0.0,25,6,24559,24576,55.453819026500206,53.82946660286024
133,Kosakonia cowanii,Dickeya solani,0.113603,0.0,25,6,24559,24576,55.453819026500206,55.63975436132831
134,Kosakonia cowanii,Pragia fontium,0.148425,0.0,25,6,24559,24576,55.453819026500206,44.691823742494684
135,Kosakonia cowanii,Pectobacterium carotovorum,0.113147,0.0,25,6,24559,24576,55.453819026500206,51.42456960900671
136,Kosakonia cowanii,Serratia marcescens,0.116928,0.0,25,6,24559,24576,55.453819026500206,58.71708538668184
137,Kosakonia cowanii,Obesumbacterium proteus,0.133224,0.0,25,6,24559,24576,55.453819026500206,48.27769679715964
138,Cronobacter sakazakii,Kosakonia sacchari,0.0878999,0.0,25,6,24515,24566,56.20714302563174,53.07339219419046
139,Cronobacter sakazakii,Shimwellia blattae,0.130441,0.0,25,6,24515,24548,56.20714302563174,55.809868186067014
140,Cronobacter sakazakii,Pluralibacter gergoviae,0.107964,0.0,25,6,24515,24576,56.20714302563174,58.23970724853176
141,Cronobacter sakazakii,Enterobacter hormaechei,0.0886849,0.0,25,6,24515,24567,56.20714302563174,54.29433520905072
142,Cronobacter sakazakii,Klebsiella oxytoca,0.0941677,0.0,25,6,24515,24573,56.20714302563174,54.451010511306556
143,Cronobacter sakazakii,Tatumella citrea,0.166331,0.0,25,6,24515,24563,56.20714302563174,49.08963200434897
144,Cronobacter sakazakii,Pantoea agglomerans,0.107239,0.0,25,6,24515,24543,56.20714302563174,54.42626277168846
145,Cronobacter sakazakii,Pantoea ananatis,0.107647,0.0,25,6,24515,24569,56.20714302563174,52.91293144976537
146,Cronobacter sakazakii,Erwinia amylovora,0.114421,0.0,25,6,24515,24554,56.20714302563174,52.91414899141861
147,Cronobacter sakazakii,Pantoea rwandensis,0.122584,0.0,25,6,24515,24576,56.20714302563174,51.910216420535086
148,Cronobacter sakazakii,Citrobacter freundii,0.106921,0.0,25,6,24515,24576,56.20714302563174,51.07152106980217
149,Cronobacter sakazakii,Cedecea neteri,0.0979823,0.0,25,6,24515,24575,56.20714302563174,53.55391074733438
150,Cronobacter sakazakii,Providencia stuartii,0.186273,0.0,25,6,24515,24576,56.20714302563174,40.89903469900389
151,Cronobacter sakazakii,Gilliamella apicola,0.225273,0.0,25,6,24515,24575,56.20714302563174,33.201718925482815
152,Cronobacter sakazakii,Frischella perrara,0.224897,0.0,25,6,24515,24566,56.20714302563174,33.69717649829444
153,Cronobacter sakazakii,Arsenophonus,0.224729,0.0,25,6,24515,24574,56.20714302563174,35.90213943253849
154,Cronobacter sakazakii,Photorhabdus thracensis,0.162184,0.0,25,6,24515,24576,56.20714302563174,43.5639422732826
155,Cronobacter sakazakii,Xenorhabdus nematophila,0.169136,0.0,25,6,24515,24576,56.20714302563174,43.29873236554108
156,Cronobacter sakazakii,Xenorhabdus doucetiae,0.165007,0.0,25,6,24515,24576,56.20714302563174,45.14180903016147
157,Cronobacter sakazakii,Xenorhabdus bovienii,0.159672,0.0,25,6,24515,24576,56.20714302563174,44.13485669073112
158,Cronobacter sakazakii,Xenorhabdus hominickii,0.171583,0.0,25,6,24515,24576,56.20714302563174,42.8900330202513
159,Cronobacter sakazakii,Proteus mirabilis,0.199862,0.0,25,6,24515,24576,56.20714302563174,38.3949991267743
160,Cronobacter sakazakii,Edwardsiella tarda,0.150179,0.0,25,6,24515,24576,56.20714302563174,56.4507719475974
161,Cronobacter sakazakii,Serratia rubidaea,0.112798,0.0,25,6,24515,24576,56.20714302563174,58.518675819753085
162,Cronobacter sakazakii,Rahnella aquatilis,0.113598,0.0,25,6,24515,24576,56.20714302563174,51.43092814447772
163,Cronobacter sakazakii,Yersinia ruckeri,0.149536,0.0,25,6,24515,24576,56.20714302563174,46.91633514229363
164,Cronobacter sakazakii,Sodalis glossinidius,0.115464,0.0,25,6,24515,24576,56.20714302563174,53.82946660286024
165,Cronobacter sakazakii,Dickeya solani,0.109272,0.0,25,6,24515,24576,56.20714302563174,55.63975436132831
166,Cronobacter sakazakii,Pragia fontium,0.160008,0.0,25,6,24515,24576,56.20714302563174,44.691823742494684
167,Cronobacter sakazakii,Pectobacterium carotovorum,0.112693,0.0,25,6,24515,24576,56.20714302563174,51.42456960900671
168,Cronobacter sakazakii,Serratia marcescens,0.11952,0.0,25,6,24515,24576,56.20714302563174,58.71708538668184
169,Cronobacter sakazakii,Obesumbacterium proteus,0.138381,0.0,25,6,24515,24576,56.20714302563174,48.27769679715964
170,Kosakonia sacchari,Shimwellia blattae,0.119376,0.0,25,6,24566,24548,53.07339219419046,55.809868186067014
171,Kosakonia sacchari,Pluralibacter gergoviae,0.118456,0.0,25,6,24566,24576,53.07339219419046,58.23970724853176
172,Kosakonia sacchari,Enterobacter hormaechei,0.0771832,0.0,25,6,24566,24567,53.07339219419046,54.29433520905072
173,Kosakonia sacchari,Klebsiella oxytoca,0.0871727,0.0,25,6,24566,24573,53.07339219419046,54.451010511306556
174,Kosakonia sacchari,Tatumella citrea,0.139138,0.0,25,6,24566,24563,53.07339219419046,49.08963200434897
175,Kosakonia sacchari,Pantoea agglomerans,0.0959755,0.0,25,6,24566,24543,53.07339219419046,54.42626277168846
176,Kosakonia sacchari,Pantoea ananatis,0.0874691,0.0,25,6,24566,24569,53.07339219419046,52.91293144976537
177,Kosakonia sacchari,Erwinia amylovora,0.0894947,0.0,25,6,24566,24554,53.07339219419046,52.91414899141861
178,Kosakonia sacchari,Pantoea rwandensis,0.0880226,0.0,25,6,24566,24576,53.07339219419046,51.910216420535086
179,Kosakonia sacchari,Citrobacter freundii,0.0733794,0.0,25,6,24566,24576,53.07339219419046,51.07152106980217
180,Kosakonia sacchari,Cedecea neteri,0.0830278,0.0,25,6,24566,24575,53.07339219419046,53.55391074733438
181,Kosakonia sacchari,Providencia stuartii,0.159205,0.0,25,6,24566,24576,53.07339219419046,40.89903469900389
182,Kosakonia sacchari,Gilliamella apicola,0.200458,0.0,25,6,24566,24575,53.07339219419046,33.201718925482815
183,Kosakonia sacchari,Frischella perrara,0.199651,0.0,25,6,24566,24566,53.07339219419046,33.69717649829444
184,Kosakonia sacchari,Arsenophonus,0.202741,0.0,25,6,24566,24574,53.07339219419046,35.90213943253849
185,Kosakonia sacchari,Photorhabdus thracensis,0.131633,0.0,25,6,24566,24576,53.07339219419046,43.5639422732826
186,Kosakonia sacchari,Xenorhabdus nematophila,0.139137,0.0,25,6,24566,24576,53.07339219419046,43.29873236554108
187,Kosakonia sacchari,Xenorhabdus doucetiae,0.13434,0.0,25,6,24566,24576,53.07339219419046,45.14180903016147
188,Kosakonia sacchari,Xenorhabdus bovienii,0.130475,0.0,25,6,24566,24576,53.07339219419046,44.13485669073112
189,Kosakonia sacchari,Xenorhabdus hominickii,0.141565,0.0,25,6,24566,24576,53.07339219419046,42.8900330202513
190,Kosakonia sacchari,Proteus mirabilis,0.173606,0.0,25,6,24566,24576,53.07339219419046,38.3949991267743
191,Kosakonia sacchari,Edwardsiella tarda,0.136371,0.0,25,6,24566,24576,53.07339219419046,56.4507719475974
192,Kosakonia sacchari,Serratia rubidaea,0.114697,0.0,25,6,24566,24576,53.07339219419046,58.518675819753085
193,Kosakonia sacchari,Rahnella aquatilis,0.0900056,0.0,25,6,24566,24576,53.07339219419046,51.43092814447772
194,Kosakonia sacchari,Yersinia ruckeri,0.11454,0.0,25,6,24566,24576,53.07339219419046,46.91633514229363
195,Kosakonia sacchari,Sodalis glossinidius,0.102329,0.0,25,6,24566,24576,53.07339219419046,53.82946660286024
196,Kosakonia sacchari,Dickeya solani,0.0921428,0.0,25,6,24566,24576,53.07339219419046,55.63975436132831
197,Kosakonia sacchari,Pragia fontium,0.130085,0.0,25,6,24566,24576,53.07339219419046,44.691823742494684
198,Kosakonia sacchari,Pectobacterium carotovorum,0.0880601,0.0,25,6,24566,24576,53.07339219419046,51.42456960900671
199,Kosakonia sacchari,Serratia marcescens,0.115955,0.0,25,6,24566,24576,53.07339219419046,58.71708538668184
200,Kosakonia sacchari,Obesumbacterium proteus,0.114209,0.0,25,6,24566,24576,53.07339219419046,48.27769679715964
201,Shimwellia blattae,Pluralibacter gergoviae,0.12495,0.0,25,6,24548,24576,55.809868186067014,58.23970724853176
202,Shimwellia blattae,Enterobacter hormaechei,0.110944,0.0,25,6,24548,24567,55.809868186067014,54.29433520905072
203,Shimwellia blattae,Klebsiella oxytoca,0.117492,0.0,25,6,24548,24573,55.809868186067014,54.451010511306556
204,Shimwellia blattae,Tatumella citrea,0.127443,0.0,25,6,24548,24563,55.809868186067014,49.08963200434897
205,Shimwellia blattae,Pantoea agglomerans,0.12002,0.0,25,6,24548,24543,55.809868186067014,54.42626277168846
206,Shimwellia blattae,Pantoea ananatis,0.119033,0.0,25,6,24548,24569,55.809868186067014,52.91293144976537
207,Shimwellia blattae,Erwinia amylovora,0.114799,0.0,25,6,24548,24554,55.809868186067014,52.91414899141861
208,Shimwellia blattae,Pantoea rwandensis,0.139553,0.0,25,6,24548,24576,55.809868186067014,51.910216420535086
209,Shimwellia blattae,Citrobacter freundii,0.117873,0.0,25,6,24548,24576,55.809868186067014,51.07152106980217
210,Shimwellia blattae,Cedecea neteri,0.113167,0.0,25,6,24548,24575,55.809868186067014,53.55391074733438
211,Shimwellia blattae,Providencia stuartii,0.184886,0.0,25,6,24548,24576,55.809868186067014,40.89903469900389
212,Shimwellia blattae,Gilliamella apicola,0.222423,0.0,25,6,24548,24575,55.809868186067014,33.201718925482815
213,Shimwellia blattae,Frischella perrara,0.21984,0.0,25,6,24548,24566,55.809868186067014,33.69717649829444
214,Shimwellia blattae,Arsenophonus,0.222341,0.0,25,6,24548,24574,55.809868186067014,35.90213943253849
215,Shimwellia blattae,Photorhabdus thracensis,0.141854,0.0,25,6,24548,24576,55.809868186067014,43.5639422732826
216,Shimwellia blattae,Xenorhabdus nematophila,0.152251,0.0,25,6,24548,24576,55.809868186067014,43.29873236554108
217,Shimwellia blattae,Xenorhabdus doucetiae,0.151605,0.0,25,6,24548,24576,55.809868186067014,45.14180903016147
218,Shimwellia blattae,Xenorhabdus bovienii,0.147423,0.0,25,6,24548,24576,55.809868186067014,44.13485669073112
219,Shimwellia blattae,Xenorhabdus hominickii,0.157192,0.0,25,6,24548,24576,55.809868186067014,42.8900330202513
220,Shimwellia blattae,Proteus mirabilis,0.191948,0.0,25,6,24548,24576,55.809868186067014,38.3949991267743
221,Shimwellia blattae,Edwardsiella tarda,0.156606,0.0,25,6,24548,24576,55.809868186067014,56.4507719475974
222,Shimwellia blattae,Serratia rubidaea,0.136185,0.0,25,6,24548,24576,55.809868186067014,58.518675819753085
223,Shimwellia blattae,Rahnella aquatilis,0.12422,0.0,25,6,24548,24576,55.809868186067014,51.43092814447772
224,Shimwellia blattae,Yersinia ruckeri,0.145094,0.0,25,6,24548,24576,55.809868186067014,46.91633514229363
225,Shimwellia blattae,Sodalis glossinidius,0.127078,0.0,25,6,24548,24576,55.809868186067014,53.82946660286024
226,Shimwellia blattae,Dickeya solani,0.12763,0.0,25,6,24548,24576,55.809868186067014,55.63975436132831
227,Shimwellia blattae,Pragia fontium,0.150914,0.0,25,6,24548,24576,55.809868186067014,44.691823742494684
228,Shimwellia blattae,Pectobacterium carotovorum,0.13816,0.0,25,6,24548,24576,55.809868186067014,51.42456960900671
229,Shimwellia blattae,Serratia marcescens,0.150313,0.0,25,6,24548,24576,55.809868186067014,58.71708538668184
230,Shimwellia blattae,Obesumbacterium proteus,0.160016,0.0,25,6,24548,24576,55.809868186067014,48.27769679715964
231,Pluralibacter gergoviae,Enterobacter hormaechei,0.0981652,0.0,25,6,24576,24567,58.23970724853176,54.29433520905072
232,Pluralibacter gergoviae,Klebsiella oxytoca,0.0828617,0.0,25,6,24576,24573,58.23970724853176,54.451010511306556
233,Pluralibacter gergoviae,Tatumella citrea,0.168036,0.0,25,6,24576,24563,58.23970724853176,49.08963200434897
234,Pluralibacter gergoviae,Pantoea agglomerans,0.116588,0.0,25,6,24576,24543,58.23970724853176,54.42626277168846
235,Pluralibacter gergoviae,Pantoea ananatis,0.121493,0.0,25,6,24576,24569,58.23970724853176,52.91293144976537
236,Pluralibacter gergoviae,Erwinia amylovora,0.116855,0.0,25,6,24576,24554,58.23970724853176,52.91414899141861
