taxon1,taxon2,distance
Desulforapulum autotrophicum,Mesotoga prima,4180.17852
Desulforapulum autotrophicum,Methanosphaera stadtmanae,4250.0
Desulforapulum autotrophicum,Methanobrevibacter ruminantium,4250.0
Desulforapulum autotrophicum,Methanocaldococcus fervens,4250.0
Desulforapulum autotrophicum,Natrinema pellirubrum,4250.0
Desulforapulum autotrophicum,Haloterrigena turkmenica,4250.0
Desulforapulum autotrophicum,Halobacterium salinarum,4250.0
Desulforapulum autotrophicum,Natronomonas pharaonis,4250.0
Desulforapulum autotrophicum,Methanohalophilus mahii,4250.0
Desulforapulum autotrophicum,Methanohalophilus halophilus,4250.0
Desulforapulum autotrophicum,Archaeoglobus sulfaticallidus,4250.0
Desulforapulum autotrophicum,Thermococcus nautili,4250.0
Desulforapulum autotrophicum,Thermococcus sibiricus,4250.0
Desulforapulum autotrophicum,Caldivirga maquilingensis,4250.0
Desulforapulum autotrophicum,Desulfurococcus mucosus,4250.0
Desulforapulum autotrophicum,Ignicoccus islandicus,4250.0
Myxococcus xanthus,Desulforapulum autotrophicum,1930.6855
Myxococcus xanthus,Myxococcus xanthus,0.0
Myxococcus xanthus,Oleidesulfovibrio alaskensis,2400.675
Myxococcus xanthus,Desulfomicrobium orale,2400.675
Myxococcus xanthus,Nitrobacter hamburgensis,2686.6000000000004
Myxococcus xanthus,Hyphomicrobium nitrativorans,2686.6000000000004
Myxococcus xanthus,Neorhizobium galegae,2686.6000000000004
Myxococcus xanthus,Bartonella quintana,2686.6000000000004
Myxococcus xanthus,Marinovum algicola,2686.6000000000004
Myxococcus xanthus,Octadecabacter arcticus,2686.6000000000004
Myxococcus xanthus,Ruegeria pomeroyi,2686.6000000000004
Myxococcus xanthus,Sphingomonas melonis,2686.6000000000004
Myxococcus xanthus,Sphingomonas koreensis,2686.6000000000004
Myxococcus xanthus,Novosphingobium resinovorum,2686.6000000000004
Myxococcus xanthus,Rhodospirillum centenum,2686.6000000000004
Myxococcus xanthus,Azospirillum thiophilum,2686.6000000000004
Myxococcus xanthus,Neorickettsia sennetsu,2686.6000000000004
Myxococcus xanthus,Halomonas campaniensis,2686.6000000000004
Myxococcus xanthus,Kushneria marisflavi,2686.6000000000004
Myxococcus xanthus,Thalassolituus oleivorans,2686.6000000000004
Myxococcus xanthus,Microbulbifer agarilyticus,2686.6000000000004
Myxococcus xanthus,Halioglobus pacificus,2686.6000000000004
Myxococcus xanthus,Pseudomonas fulva,2686.6000000000004
Myxococcus xanthus,Pseudomonas citronellolis,2686.6000000000004
Myxococcus xanthus,Acinetobacter baumannii,2686.6000000000004
Myxococcus xanthus,Pluralibacter gergoviae,2686.6000000000004
Myxococcus xanthus,Erwinia amylovora,2686.6000000000004
Myxococcus xanthus,Serratia liquefaciens,2686.6000000000004
Myxococcus xanthus,Photobacterium gaetbulicola,2686.6000000000004
Myxococcus xanthus,Vibrio vulnificus,2686.6000000000004
Myxococcus xanthus,Vibrio alginolyticus,2686.6000000000004
Myxococcus xanthus,Shewanella amazonensis,2686.6000000000004
Myxococcus xanthus,Shewanella denitrificans,2686.6000000000004
Myxococcus xanthus,Tolumonas auensis,2686.6000000000004
Myxococcus xanthus,Pseudoalteromonas translucida,2686.6000000000004
Myxococcus xanthus,Thioalkalivibrio sulfidiphilus,2686.6000000000004
Myxococcus xanthus,Kangiella geojedonensis,2686.6000000000004
Myxococcus xanthus,Thiomicrospira cyclica,2686.6000000000004
Myxococcus xanthus,Xanthomonas sacchari,2686.6000000000004
Myxococcus xanthus,Stenotrophomonas acidaminiphila,2686.6000000000004
Myxococcus xanthus,Dokdonella koreensis,2686.6000000000004
Myxococcus xanthus,Dyella thiooxydans,2686.6000000000004
Myxococcus xanthus,Ferriphaselus amnicola,2686.6000000000004
Myxococcus xanthus,Thauera humireducens,2686.6000000000004
Myxococcus xanthus,Taylorella equigenitalis,2686.6000000000004
Myxococcus xanthus,Castellaniella defragrans,2686.6000000000004
Myxococcus xanthus,Thiomonas intermedia,2686.6000000000004
Myxococcus xanthus,Pandoraea pnomenusa,2686.6000000000004
Myxococcus xanthus,Cupriavidus necator,2686.6000000000004
Myxococcus xanthus,Ralstonia mannitolilytica,2686.6000000000004
Myxococcus xanthus,Rhodoferax antarcticus,2686.6000000000004
Myxococcus xanthus,Rhodoferax ferrireducens,2686.6000000000004
Myxococcus xanthus,Neisseria lactamica,2686.6000000000004
Myxococcus xanthus,Brachyspira murdochii,3000.0
Myxococcus xanthus,Brachyspira hyodysenteriae,3000.0
Myxococcus xanthus,Treponema putidum,3000.0
Myxococcus xanthus,Treponema brennaborense,3000.0
Myxococcus xanthus,Borreliella valaisiana,3000.0
Myxococcus xanthus,Spirochaeta thermophila,3000.0
Myxococcus xanthus,Chlamydia muridarum,3000.0000000000005
Myxococcus xanthus,Chlamydia felis,3000.0000000000005
Myxococcus xanthus,Nonlabens tegetincola,3000.0
Myxococcus xanthus,Lutibacter litoralis,3000.0
Myxococcus xanthus,Bacteroides caccae,3000.0
Myxococcus xanthus,Chitinophaga pinensis,3000.0
Myxococcus xanthus,Nostoc punctiforme,3194.1711400000004
Myxococcus xanthus,Anabaena cylindrica,3194.1711400000004
Myxococcus xanthus,Oscillatoria nigro-viridis,3194.1711400000004
Myxococcus xanthus,Cyanobacterium aponinum,3194.1711400000004
Myxococcus xanthus,Dactylococcopsis salina,3194.1711400000004
Myxococcus xanthus,Leptolyngbya boryana,3194.1711400000004
Myxococcus xanthus,Acaryochloris marina,3194.1711400000004
Myxococcus xanthus,Dehalococcoides mccartyi,3194.1711400000004
Myxococcus xanthus,Chloroflexus aggregans,3194.17114
Myxococcus xanthus,Roseiflexus castenholzii,3194.17114
Myxococcus xanthus,Spiroplasma eriocheiris,3194.1711400000004
Myxococcus xanthus,Spiroplasma chrysopicola,3194.1711400000004
Myxococcus xanthus,Paracholeplasma brassicae,3194.17114
Myxococcus xanthus,Alkalihalobacillus krulwichiae,3194.17114
Myxococcus xanthus,Bacillus thuringiensis,3194.17114
Myxococcus xanthus,Priestia megaterium,3194.17114
Myxococcus xanthus,Anoxybacillus amylolyticus,3194.17114
Myxococcus xanthus,Staphylococcus pseudintermedius,3194.17114
Myxococcus xanthus,Staphylococcus aureus,3194.17114
Myxococcus xanthus,Macrococcus caseolyticus,3194.17114
Myxococcus xanthus,Brevibacillus laterosporus,3194.17114
Myxococcus xanthus,Brevibacillus brevis,3194.17114
Myxococcus xanthus,Aerococcus viridans,3194.17114
Myxococcus xanthus,Pediococcus pentosaceus,3194.17114
Myxococcus xanthus,Weissella ceti,3194.17114
Myxococcus xanthus,Amylolactobacillus amylophilus,3194.17114
Myxococcus xanthus,Streptococcus iniae,3194.1711400000004
Myxococcus xanthus,Clostridium argentinense,3194.17114
Myxococcus xanthus,Clostridium saccharobutylicum,3194.17114
Myxococcus xanthus,Clostridium butyricum,3194.17114
Myxococcus xanthus,Thermacetogenium phaeum,3194.17114
Myxococcus xanthus,Carboxydothermus hydrogenoformans,3194.17114
Myxococcus xanthus,Intestinimonas butyriciproducens,3194.17114
Myxococcus xanthus,Gottschalkia purinilytica,3194.17114
Myxococcus xanthus,Clostridium formicaceticum,3194.17114
Myxococcus xanthus,Cellulosilyticum lentocellum,3194.17114
Myxococcus xanthus,Anaerostipes hadrus,3194.17114
Myxococcus xanthus,Lacrimispora saccharolytica,3194.17114
Myxococcus xanthus,Eubacterium limosum,3194.17114
Myxococcus xanthus,Syntrophothermus lipocalidus,3194.17114
Myxococcus xanthus,Thermus scotoductus,3194.17114
Myxococcus xanthus,Thermus brockianus,3194.17114
Myxococcus xanthus,Thermus aquaticus,3194.17114
Myxococcus xanthus,Corynebacterium ureicelerivorans,3194.17114
Myxococcus xanthus,Corynebacterium singulare,3194.17114
Myxococcus xanthus,Paenarthrobacter aurescens,3194.17114
Myxococcus xanthus,Kocuria palustris,3194.17114
Myxococcus xanthus,Brevibacterium aurantiacum,3194.17114
Myxococcus xanthus,Nocardia farcinica,3194.17114
Myxococcus xanthus,Mycobacterium haemophilum,3194.17114
Myxococcus xanthus,Mycolicibacterium gilvum,3194.17114
Myxococcus xanthus,Thermobispora bispora,3194.17114
Myxococcus xanthus,Nocardiopsis dassonvillei,3194.17114
Myxococcus xanthus,Pimelobacter simplex,3194.17114
Myxococcus xanthus,Streptomyces albus,3194.17114
Myxococcus xanthus,Rhodococcus fascians,3194.17114
Myxococcus xanthus,Actinoplanes missouriensis,3194.17114
Myxococcus xanthus,Salinispora tropica,3194.17114
Myxococcus xanthus,Micromonospora aurantiaca,3194.17114
Myxococcus xanthus,Acidothermus cellulolyticus,3194.17114
Myxococcus xanthus,Eggerthella lenta,3194.17114
Myxococcus xanthus,Bifidobacterium actinocoloniiforme,3194.17114
Myxococcus xanthus,Parascardovia denticolens,3194.17114
Myxococcus xanthus,Arcanobacterium haemolyticum,3194.17114
Myxococcus xanthus,Jonesia denitrificans,3194.17114
Myxococcus xanthus,Nakamurella multipartita,3194.17114
Myxococcus xanthus,Thermocrinis albus,4101.22
Myxococcus xanthus,Hydrogenobacter thermophilus,4101.22
Myxococcus xanthus,Mesotoga prima,4180.17852
Myxococcus xanthus,Methanosphaera stadtmanae,4250.0
Myxococcus xanthus,Methanobrevibacter ruminantium,4250.0
Myxococcus xanthus,Methanocaldococcus fervens,4250.0
Myxococcus xanthus,Natrinema pellirubrum,4250.0
Myxococcus xanthus,Haloterrigena turkmenica,4250.0
Myxococcus xanthus,Halobacterium salinarum,4250.0
Myxococcus xanthus,Natronomonas pharaonis,4250.0
Myxococcus xanthus,Methanohalophilus mahii,4250.0
Myxococcus xanthus,Methanohalophilus halophilus,4250.0
Myxococcus xanthus,Archaeoglobus sulfaticallidus,4250.0
Myxococcus xanthus,Thermococcus nautili,4250.0
Myxococcus xanthus,Thermococcus sibiricus,4250.0
Myxococcus xanthus,Caldivirga maquilingensis,4250.0
Myxococcus xanthus,Desulfurococcus mucosus,4250.0
Myxococcus xanthus,Ignicoccus islandicus,4250.0
Oleidesulfovibrio alaskensis,Desulforapulum autotrophicum,2400.675
Oleidesulfovibrio alaskensis,Myxococcus xanthus,2400.675
Oleidesulfovibrio alaskensis,Oleidesulfovibrio alaskensis,0.0
Oleidesulfovibrio alaskensis,Desulfomicrobium orale,1325.26002
Oleidesulfovibrio alaskensis,Nitrobacter hamburgensis,2686.6000000000004
Oleidesulfovibrio alaskensis,Hyphomicrobium nitrativorans,2686.6000000000004
Oleidesulfovibrio alaskensis,Neorhizobium galegae,2686.6000000000004
Oleidesulfovibrio alaskensis,Bartonella quintana,2686.6000000000004
Oleidesulfovibrio alaskensis,Marinovum algicola,2686.6000000000004
Oleidesulfovibrio alaskensis,Octadecabacter arcticus,2686.6000000000004
Oleidesulfovibrio alaskensis,Ruegeria pomeroyi,2686.6000000000004
Oleidesulfovibrio alaskensis,Sphingomonas melonis,2686.6000000000004
Oleidesulfovibrio alaskensis,Sphingomonas koreensis,2686.6000000000004
Oleidesulfovibrio alaskensis,Novosphingobium resinovorum,2686.6000000000004
Oleidesulfovibrio alaskensis,Rhodospirillum centenum,2686.6000000000004
Oleidesulfovibrio alaskensis,Azospirillum thiophilum,2686.6000000000004
Oleidesulfovibrio alaskensis,Neorickettsia sennetsu,2686.6000000000004
Oleidesulfovibrio alaskensis,Halomonas campaniensis,2686.6000000000004
Oleidesulfovibrio alaskensis,Kushneria marisflavi,2686.6000000000004
Oleidesulfovibrio alaskensis,Thalassolituus oleivorans,2686.6000000000004
Oleidesulfovibrio alaskensis,Microbulbifer agarilyticus,2686.6000000000004
Oleidesulfovibrio alaskensis,Halioglobus pacificus,2686.6000000000004
Oleidesulfovibrio alaskensis,Pseudomonas fulva,2686.6000000000004
Oleidesulfovibrio alaskensis,Pseudomonas citronellolis,2686.6000000000004
Oleidesulfovibrio alaskensis,Acinetobacter baumannii,2686.6000000000004
Oleidesulfovibrio alaskensis,Pluralibacter gergoviae,2686.6000000000004
Oleidesulfovibrio alaskensis,Erwinia amylovora,2686.6000000000004
Oleidesulfovibrio alaskensis,Serratia liquefaciens,2686.6000000000004
Oleidesulfovibrio alaskensis,Photobacterium gaetbulicola,2686.6000000000004
Oleidesulfovibrio alaskensis,Vibrio vulnificus,2686.6000000000004
Oleidesulfovibrio alaskensis,Vibrio alginolyticus,2686.6000000000004
Oleidesulfovibrio alaskensis,Shewanella amazonensis,2686.6000000000004
Oleidesulfovibrio alaskensis,Shewanella denitrificans,2686.6000000000004
Oleidesulfovibrio alaskensis,Tolumonas auensis,2686.6000000000004
Oleidesulfovibrio alaskensis,Pseudoalteromonas translucida,2686.6000000000004
Oleidesulfovibrio alaskensis,Thioalkalivibrio sulfidiphilus,2686.6000000000004
Oleidesulfovibrio alaskensis,Kangiella geojedonensis,2686.6000000000004
Oleidesulfovibrio alaskensis,Thiomicrospira cyclica,2686.6000000000004
Oleidesulfovibrio alaskensis,Xanthomonas sacchari,2686.6000000000004
Oleidesulfovibrio alaskensis,Stenotrophomonas acidaminiphila,2686.6000000000004
Oleidesulfovibrio alaskensis,Dokdonella koreensis,2686.6000000000004
Oleidesulfovibrio alaskensis,Dyella thiooxydans,2686.6000000000004
Oleidesulfovibrio alaskensis,Ferriphaselus amnicola,2686.6000000000004
Oleidesulfovibrio alaskensis,Thauera humireducens,2686.6000000000004
Oleidesulfovibrio alaskensis,Taylorella equigenitalis,2686.6000000000004
Oleidesulfovibrio alaskensis,Castellaniella defragrans,2686.6000000000004
Oleidesulfovibrio alaskensis,Thiomonas intermedia,2686.6000000000004
Oleidesulfovibrio alaskensis,Pandoraea pnomenusa,2686.6000000000004
Oleidesulfovibrio alaskensis,Cupriavidus necator,2686.6000000000004
Oleidesulfovibrio alaskensis,Ralstonia mannitolilytica,2686.6000000000004
Oleidesulfovibrio alaskensis,Rhodoferax antarcticus,2686.6000000000004
Oleidesulfovibrio alaskensis,Rhodoferax ferrireducens,2686.6000000000004
Oleidesulfovibrio alaskensis,Neisseria lactamica,2686.6000000000004
Oleidesulfovibrio alaskensis,Brachyspira murdochii,3000.0
Oleidesulfovibrio alaskensis,Brachyspira hyodysenteriae,3000.0
Oleidesulfovibrio alaskensis,Treponema putidum,3000.0
Oleidesulfovibrio alaskensis,Treponema brennaborense,3000.0
Oleidesulfovibrio alaskensis,Borreliella valaisiana,3000.0
Oleidesulfovibrio alaskensis,Spirochaeta thermophila,3000.0
Oleidesulfovibrio alaskensis,Chlamydia muridarum,3000.0000000000005
Oleidesulfovibrio alaskensis,Chlamydia felis,3000.0000000000005
Oleidesulfovibrio alaskensis,Nonlabens tegetincola,3000.0
Oleidesulfovibrio alaskensis,Lutibacter litoralis,3000.0
Oleidesulfovibrio alaskensis,Bacteroides caccae,3000.0
Oleidesulfovibrio alaskensis,Chitinophaga pinensis,3000.0
Oleidesulfovibrio alaskensis,Nostoc punctiforme,3194.1711400000004
Oleidesulfovibrio alaskensis,Anabaena cylindrica,3194.1711400000004
Oleidesulfovibrio alaskensis,Oscillatoria nigro-viridis,3194.1711400000004
Oleidesulfovibrio alaskensis,Cyanobacterium aponinum,3194.1711400000004
Oleidesulfovibrio alaskensis,Dactylococcopsis salina,3194.1711400000004
Oleidesulfovibrio alaskensis,Leptolyngbya boryana,3194.1711400000004
Oleidesulfovibrio alaskensis,Acaryochloris marina,3194.1711400000004
Oleidesulfovibrio alaskensis,Dehalococcoides mccartyi,3194.1711400000004
Oleidesulfovibrio alaskensis,Chloroflexus aggregans,3194.17114
Oleidesulfovibrio alaskensis,Roseiflexus castenholzii,3194.17114
Oleidesulfovibrio alaskensis,Spiroplasma eriocheiris,3194.1711400000004
Oleidesulfovibrio alaskensis,Spiroplasma chrysopicola,3194.1711400000004
Oleidesulfovibrio alaskensis,Paracholeplasma brassicae,3194.17114
Oleidesulfovibrio alaskensis,Alkalihalobacillus krulwichiae,3194.17114
Oleidesulfovibrio alaskensis,Bacillus thuringiensis,3194.17114
Oleidesulfovibrio alaskensis,Priestia megaterium,3194.17114
Oleidesulfovibrio alaskensis,Anoxybacillus amylolyticus,3194.17114
Oleidesulfovibrio alaskensis,Staphylococcus pseudintermedius,3194.17114
Oleidesulfovibrio alaskensis,Staphylococcus aureus,3194.17114
Oleidesulfovibrio alaskensis,Macrococcus caseolyticus,3194.17114
Oleidesulfovibrio alaskensis,Brevibacillus laterosporus,3194.17114
Oleidesulfovibrio alaskensis,Brevibacillus brevis,3194.17114
Oleidesulfovibrio alaskensis,Aerococcus viridans,3194.17114
Oleidesulfovibrio alaskensis,Pediococcus pentosaceus,3194.17114
Oleidesulfovibrio alaskensis,Weissella ceti,3194.17114
Oleidesulfovibrio alaskensis,Amylolactobacillus amylophilus,3194.17114
Oleidesulfovibrio alaskensis,Streptococcus iniae,3194.1711400000004
Oleidesulfovibrio alaskensis,Clostridium argentinense,3194.17114
Oleidesulfovibrio alaskensis,Clostridium saccharobutylicum,3194.17114
Oleidesulfovibrio alaskensis,Clostridium butyricum,3194.17114
Oleidesulfovibrio alaskensis,Thermacetogenium phaeum,3194.17114
Oleidesulfovibrio alaskensis,Carboxydothermus hydrogenoformans,3194.17114
Oleidesulfovibrio alaskensis,Intestinimonas butyriciproducens,3194.17114
Oleidesulfovibrio alaskensis,Gottschalkia purinilytica,3194.17114
Oleidesulfovibrio alaskensis,Clostridium formicaceticum,3194.17114
Oleidesulfovibrio alaskensis,Cellulosilyticum lentocellum,3194.17114
Oleidesulfovibrio alaskensis,Anaerostipes hadrus,3194.17114
Oleidesulfovibrio alaskensis,Lacrimispora saccharolytica,3194.17114
Oleidesulfovibrio alaskensis,Eubacterium limosum,3194.17114
Oleidesulfovibrio alaskensis,Syntrophothermus lipocalidus,3194.17114
Oleidesulfovibrio alaskensis,Thermus scotoductus,3194.17114
Oleidesulfovibrio alaskensis,Thermus brockianus,3194.17114
Oleidesulfovibrio alaskensis,Thermus aquaticus,3194.17114
Oleidesulfovibrio alaskensis,Corynebacterium ureicelerivorans,3194.17114
Oleidesulfovibrio alaskensis,Corynebacterium singulare,3194.17114
Oleidesulfovibrio alaskensis,Paenarthrobacter aurescens,3194.17114
Oleidesulfovibrio alaskensis,Kocuria palustris,3194.17114
Oleidesulfovibrio alaskensis,Brevibacterium aurantiacum,3194.17114
Oleidesulfovibrio alaskensis,Nocardia farcinica,3194.17114
Oleidesulfovibrio alaskensis,Mycobacterium haemophilum,3194.17114
Oleidesulfovibrio alaskensis,Mycolicibacterium gilvum,3194.17114
Oleidesulfovibrio alaskensis,Thermobispora bispora,3194.17114
Oleidesulfovibrio alaskensis,Nocardiopsis dassonvillei,3194.17114
Oleidesulfovibrio alaskensis,Pimelobacter simplex,3194.17114
Oleidesulfovibrio alaskensis,Streptomyces albus,3194.17114
Oleidesulfovibrio alaskensis,Rhodococcus fascians,3194.17114
Oleidesulfovibrio alaskensis,Actinoplanes missouriensis,3194.17114
Oleidesulfovibrio alaskensis,Salinispora tropica,3194.17114
