taxon1,taxon2,distance
Ustilago maydis,Hermetia illucens,1274.56678
Ustilago maydis,Mayetiola destructor,1274.56678
Ustilago maydis,Macaria,1274.56678
Ustilago maydis,Agriopis marginaria,1274.56678
Ustilago maydis,Bombyx mori,1274.56678
Ustilago maydis,Thyatira batis,1274.56678
Ustilago maydis,Plodia interpunctella,1274.56678
Ustilago maydis,Limenitis camilla,1274.56678
Ustilago maydis,Hipparchia semele,1274.56678
Ustilago maydis,Leptidea sinapis,1274.56678
Ustilago maydis,Pyrgus malvae,1274.56678
Ustilago maydis,Metopolophium dirhodum,1274.56678
Ustilago maydis,Nezara viridula,1274.56678
Ustilago maydis,Coeliccia cyanomelas,1274.56678
Ustilago maydis,Callinectes sapidus,1274.56678
Ustilago maydis,Meloidogyne hapla,1274.56678
Ustilago maydis,Hydra vulgaris,1274.56678
Ustilago maydis,Nyssa sinensis,1598.44475
Ustilago maydis,Sesamum indicum,1598.44475
Ustilago maydis,Paulownia fortunei,1598.44475
Ustilago maydis,Buddleja alternifolia,1598.44475
Ustilago maydis,Fraxinus pennsylvanica,1598.44475
Ustilago maydis,Capsicum chinense,1598.44475
Ustilago maydis,Solanum pennellii,1598.44475
Ustilago maydis,Lycium barbarum,1598.44475
Ustilago maydis,Coffea canephora,1598.44475
Ustilago maydis,Gynochthodes officinalis,1598.44475
Ustilago maydis,Erigeron canadensis,1598.44475
Ustilago maydis,Cynara humilis,1598.44475
Ustilago maydis,Vaccinium macrocarpon,1598.44475
Ustilago maydis,Rhododendron ovatum,1598.44475
Ustilago maydis,Vitis rotundifolia,1598.44475
Ustilago maydis,Camelina,1598.44475
Ustilago maydis,Gossypium gossypioides,1598.44475
Ustilago maydis,Gossypium anomalum,1598.44475
Ustilago maydis,Gossypium hirsutum,1598.44475
Ustilago maydis,Theobroma cacao,1598.44475
Ustilago maydis,Nephelium,1598.44475
Ustilago maydis,Acer negundo,1598.44475
Ustilago maydis,Mangifera foetida,1598.44475
Ustilago maydis,Eucalyptus melliodora,1598.44475
Ustilago maydis,Corymbia calophylla,1598.44475
Ustilago maydis,Salix suchowensis,1598.44475
Ustilago maydis,Lagenaria siceraria,1598.44475
Ustilago maydis,Cucurbita argyrosperma,1598.44475
Ustilago maydis,Luffa acutangula,1598.44475
Ustilago maydis,Corylus avellana,1598.44475
Ustilago maydis,Cannabis sativa,1598.44475
Ustilago maydis,Boehmeria,1598.44475
Ustilago maydis,Ziziphus jujuba,1598.44475
Ustilago maydis,Maesopsis eminii,1598.44475
Ustilago maydis,Fragaria iinumae,1598.44475
Ustilago maydis,Prunus davidiana,1598.44475
Ustilago maydis,Zingiber officinale,1598.44475
Ustilago maydis,Typha latifolia,1598.44475
Ustilago maydis,Brocchinia acuminata,1598.44475
Ustilago maydis,Leersia perrieri,1598.44475
Ustilago maydis,Aegilops longissima,1598.44475
Ustilago maydis,Aegilops sharonensis,1598.44475
Ustilago maydis,Aegilops tauschii,1598.44475
Ustilago maydis,Triticum dicoccoides,1598.44475
Ustilago maydis,Aegilops searsii,1598.44475
Ustilago maydis,Brachypodium distachyon,1598.44475
Ustilago maydis,Urochloa ruziziensis,1598.44475
Ustilago maydis,Carex hostiana,1598.44475
Ustilago maydis,Phoenix dactylifera,1598.44475
Ustilago maydis,Ceratopteris richardii,1598.44475
Melampsora medusae,Clitopilus hobsonii,488.95349
Melampsora medusae,Marasmius oreades,488.95349
Melampsora medusae,Flammulina velutipes,488.95349
Melampsora medusae,Pleurotus cornucopiae,488.95349
Melampsora medusae,Hypsizygus marmoreus,488.95349
Melampsora medusae,Hericium erinaceus,488.95349
Melampsora medusae,Trametes hirsuta,488.95349
Melampsora medusae,Pyrrhoderma noxium,488.95349
Melampsora medusae,Ceratobasidium cornigerum,488.95349
Melampsora medusae,Exobasidium,488.95349
Melampsora medusae,Ustilago maydis,488.95349
Melampsora medusae,Melampsora medusae,0.0
Melampsora medusae,Aspergillus luchuensis,642.0299999999999
Melampsora medusae,Talaromyces pinophilus,642.0299999999999
Melampsora medusae,Blumeria graminis,642.0299999999999
Melampsora medusae,Trichothecium roseum,642.0299999999999
Melampsora medusae,Calonectria leucothoes,642.03
Melampsora medusae,Fusarium pseudograminearum,642.03
Melampsora medusae,Fusarium poae,642.03
Melampsora medusae,Fusarium circinatum,642.03
Melampsora medusae,Pochonia chlamydosporia,642.03
Melampsora medusae,Podospora,642.0299999999999
Melampsora medusae,Thermothelomyces thermophilus,642.0299999999999
Melampsora medusae,Pyricularia oryzae,642.0299999999999
Melampsora medusae,Pyricularia pennisetigena,642.0299999999999
Melampsora medusae,Colletotrichum higginsianum,642.0299999999999
Melampsora medusae,Neofusicoccum parvum,642.0299999999999
Melampsora medusae,Ascochyta rabiei,642.0299999999999
Melampsora medusae,Zymoseptoria tritici,642.0299999999999
Melampsora medusae,Fulvia fulva,642.0299999999999
Melampsora medusae,Morchella rufobrunnea,642.03
Melampsora medusae,Saccharomycopsis malanga,642.0299999999999
Melampsora medusae,Pichia kudriavzevii,642.03
Melampsora medusae,Candida albicans,642.03
Melampsora medusae,Candida dubliniensis,642.03
Melampsora medusae,Metschnikowia reukaufii,642.03
Melampsora medusae,Eremothecium cymbalariae,642.03
Melampsora medusae,Kluyveromyces lactis,642.03
Melampsora medusae,Kluyveromyces marxianus,642.03
Melampsora medusae,Lachancea thermotolerans,642.03
Melampsora medusae,Lachancea dasiensis,642.03
Melampsora medusae,Lachancea nothofagi,642.03
Melampsora medusae,Lachancea mirantina,642.03
Melampsora medusae,Saccharomyces paradoxus,642.03
Melampsora medusae,Kazachstania africana,642.03
Melampsora medusae,Tetrapisispora phaffii,642.03
Melampsora medusae,Torulaspora delbrueckii,642.03
Melampsora medusae,Yarrowia lipolytica,642.0299999999999
Melampsora medusae,Pneumocystis carinii,642.0299999999999
Melampsora medusae,Phycomyces blakesleeanus,675.19656
Melampsora medusae,Oncorhynchus mykiss,1274.56678
Melampsora medusae,Takifugu rubripes,1274.56678
Melampsora medusae,Pholidichthys leucotaenia,1274.56678
Melampsora medusae,Xenentodon cancila,1274.56678
Melampsora medusae,Fundulus heteroclitus,1274.56678
Melampsora medusae,Gambusia affinis,1274.56678
Melampsora medusae,Poecilia reticulata,1274.56678
Melampsora medusae,Nematolebias whitei,1274.56678
Melampsora medusae,Gouania willdenowi,1274.56678
Melampsora medusae,Danio aesculapii,1274.56678
Melampsora medusae,Abramis brama,1274.56678
Melampsora medusae,Paracanthobrama guichenoti,1274.56678
Melampsora medusae,Xenopus laevis,1274.56678
Melampsora medusae,Antechinus flavipes,1274.56678
Melampsora medusae,Camelus dromedarius,1274.56678
Melampsora medusae,Phocoena sinus,1274.56678
Melampsora medusae,Ovis aries,1274.56678
Melampsora medusae,Cervus hanglu,1274.56678
Melampsora medusae,Pipistrellus pipistrellus,1274.56678
Melampsora medusae,Theropithecus gelada,1274.56678
Melampsora medusae,Colobus guereza occidentalis,1274.56678
Melampsora medusae,Sceloporus tristichus,1274.56678
Melampsora medusae,Erithacus rubecula,1274.56678
Melampsora medusae,Taeniopygia guttata,1274.56678
Melampsora medusae,Camarhynchus parvulus,1274.56678
Melampsora medusae,Motacilla alba,1274.56678
Melampsora medusae,Cairina moschata,1274.56678
Melampsora medusae,Thoracobombus,1274.56678
Melampsora medusae,Andricus lignicolus,1274.56678
Melampsora medusae,Drosophila teissieri,1274.56678
Melampsora medusae,Drosophila pseudoobscura,1274.56678
Melampsora medusae,Teleopsis dalmanni,1274.56678
Melampsora medusae,Physocephala sagittaria,1274.56678
Melampsora medusae,Hermetia illucens,1274.56678
Melampsora medusae,Mayetiola destructor,1274.56678
Melampsora medusae,Macaria,1274.56678
Melampsora medusae,Agriopis marginaria,1274.56678
Melampsora medusae,Bombyx mori,1274.56678
Melampsora medusae,Thyatira batis,1274.56678
Melampsora medusae,Plodia interpunctella,1274.56678
Melampsora medusae,Limenitis camilla,1274.56678
Melampsora medusae,Hipparchia semele,1274.56678
Melampsora medusae,Leptidea sinapis,1274.56678
Melampsora medusae,Pyrgus malvae,1274.56678
Melampsora medusae,Metopolophium dirhodum,1274.56678
Melampsora medusae,Nezara viridula,1274.56678
Melampsora medusae,Coeliccia cyanomelas,1274.56678
Melampsora medusae,Callinectes sapidus,1274.56678
Melampsora medusae,Meloidogyne hapla,1274.56678
Melampsora medusae,Hydra vulgaris,1274.56678
Melampsora medusae,Nyssa sinensis,1598.44475
Melampsora medusae,Sesamum indicum,1598.44475
Melampsora medusae,Paulownia fortunei,1598.44475
Melampsora medusae,Buddleja alternifolia,1598.44475
Melampsora medusae,Fraxinus pennsylvanica,1598.44475
Melampsora medusae,Capsicum chinense,1598.44475
Melampsora medusae,Solanum pennellii,1598.44475
Melampsora medusae,Lycium barbarum,1598.44475
Melampsora medusae,Coffea canephora,1598.44475
Melampsora medusae,Gynochthodes officinalis,1598.44475
Melampsora medusae,Erigeron canadensis,1598.44475
Melampsora medusae,Cynara humilis,1598.44475
Melampsora medusae,Vaccinium macrocarpon,1598.44475
Melampsora medusae,Rhododendron ovatum,1598.44475
Melampsora medusae,Vitis rotundifolia,1598.44475
Melampsora medusae,Camelina,1598.44475
Melampsora medusae,Gossypium gossypioides,1598.44475
Melampsora medusae,Gossypium anomalum,1598.44475
Melampsora medusae,Gossypium hirsutum,1598.44475
Melampsora medusae,Theobroma cacao,1598.44475
Melampsora medusae,Nephelium,1598.44475
Melampsora medusae,Acer negundo,1598.44475
Melampsora medusae,Mangifera foetida,1598.44475
Melampsora medusae,Eucalyptus melliodora,1598.44475
Melampsora medusae,Corymbia calophylla,1598.44475
Melampsora medusae,Salix suchowensis,1598.44475
Melampsora medusae,Lagenaria siceraria,1598.44475
Melampsora medusae,Cucurbita argyrosperma,1598.44475
Melampsora medusae,Luffa acutangula,1598.44475
Melampsora medusae,Corylus avellana,1598.44475
Melampsora medusae,Cannabis sativa,1598.44475
Melampsora medusae,Boehmeria,1598.44475
Melampsora medusae,Ziziphus jujuba,1598.44475
Melampsora medusae,Maesopsis eminii,1598.44475
Melampsora medusae,Fragaria iinumae,1598.44475
Melampsora medusae,Prunus davidiana,1598.44475
Melampsora medusae,Zingiber officinale,1598.44475
Melampsora medusae,Typha latifolia,1598.44475
Melampsora medusae,Brocchinia acuminata,1598.44475
Melampsora medusae,Leersia perrieri,1598.44475
Melampsora medusae,Aegilops longissima,1598.44475
Melampsora medusae,Aegilops sharonensis,1598.44475
Melampsora medusae,Aegilops tauschii,1598.44475
Melampsora medusae,Triticum dicoccoides,1598.44475
Melampsora medusae,Aegilops searsii,1598.44475
Melampsora medusae,Brachypodium distachyon,1598.44475
Melampsora medusae,Urochloa ruziziensis,1598.44475
Melampsora medusae,Carex hostiana,1598.44475
Melampsora medusae,Phoenix dactylifera,1598.44475
Melampsora medusae,Ceratopteris richardii,1598.44475
Aspergillus luchuensis,Clitopilus hobsonii,642.0299999999999
Aspergillus luchuensis,Marasmius oreades,642.0299999999999
Aspergillus luchuensis,Flammulina velutipes,642.0299999999999
Aspergillus luchuensis,Pleurotus cornucopiae,642.0299999999999
Aspergillus luchuensis,Hypsizygus marmoreus,642.0299999999999
Aspergillus luchuensis,Hericium erinaceus,642.0299999999999
Aspergillus luchuensis,Trametes hirsuta,642.0299999999999
Aspergillus luchuensis,Pyrrhoderma noxium,642.0299999999999
Aspergillus luchuensis,Ceratobasidium cornigerum,642.0299999999999
Aspergillus luchuensis,Exobasidium,642.03
Aspergillus luchuensis,Ustilago maydis,642.03
Aspergillus luchuensis,Melampsora medusae,642.0299999999999
Aspergillus luchuensis,Aspergillus luchuensis,0.0
Aspergillus luchuensis,Talaromyces pinophilus,118.36709
Aspergillus luchuensis,Blumeria graminis,351.78148
Aspergillus luchuensis,Trichothecium roseum,351.78148
Aspergillus luchuensis,Calonectria leucothoes,351.78148000000004
Aspergillus luchuensis,Fusarium pseudograminearum,351.78148000000004
Aspergillus luchuensis,Fusarium poae,351.78148000000004
Aspergillus luchuensis,Fusarium circinatum,351.78148000000004
Aspergillus luchuensis,Pochonia chlamydosporia,351.78148000000004
Aspergillus luchuensis,Podospora,351.78148
Aspergillus luchuensis,Thermothelomyces thermophilus,351.78148
Aspergillus luchuensis,Pyricularia oryzae,351.78148
Aspergillus luchuensis,Pyricularia pennisetigena,351.78148
Aspergillus luchuensis,Colletotrichum higginsianum,351.78148
Aspergillus luchuensis,Neofusicoccum parvum,351.78148
Aspergillus luchuensis,Ascochyta rabiei,351.78148
Aspergillus luchuensis,Zymoseptoria tritici,351.78148
Aspergillus luchuensis,Fulvia fulva,351.78148
Aspergillus luchuensis,Morchella rufobrunnea,413.36537999999996
Aspergillus luchuensis,Saccharomycopsis malanga,523.44819
Aspergillus luchuensis,Pichia kudriavzevii,523.44819
Aspergillus luchuensis,Candida albicans,523.44819
Aspergillus luchuensis,Candida dubliniensis,523.44819
Aspergillus luchuensis,Metschnikowia reukaufii,523.44819
Aspergillus luchuensis,Eremothecium cymbalariae,523.44819
Aspergillus luchuensis,Kluyveromyces lactis,523.44819
Aspergillus luchuensis,Kluyveromyces marxianus,523.44819
Aspergillus luchuensis,Lachancea thermotolerans,523.44819
Aspergillus luchuensis,Lachancea dasiensis,523.44819
Aspergillus luchuensis,Lachancea nothofagi,523.44819
Aspergillus luchuensis,Lachancea mirantina,523.44819
Aspergillus luchuensis,Saccharomyces paradoxus,523.44819
Aspergillus luchuensis,Kazachstania africana,523.44819
Aspergillus luchuensis,Tetrapisispora phaffii,523.44819
Aspergillus luchuensis,Torulaspora delbrueckii,523.44819
Aspergillus luchuensis,Yarrowia lipolytica,523.44819
Aspergillus luchuensis,Pneumocystis carinii,523.44819
Aspergillus luchuensis,Phycomyces blakesleeanus,675.19656
Aspergillus luchuensis,Oncorhynchus mykiss,1274.56678
Aspergillus luchuensis,Takifugu rubripes,1274.56678
Aspergillus luchuensis,Pholidichthys leucotaenia,1274.56678
Aspergillus luchuensis,Xenentodon cancila,1274.56678
Aspergillus luchuensis,Fundulus heteroclitus,1274.56678
Aspergillus luchuensis,Gambusia affinis,1274.56678
Aspergillus luchuensis,Poecilia reticulata,1274.56678
Aspergillus luchuensis,Nematolebias whitei,1274.56678
Aspergillus luchuensis,Gouania willdenowi,1274.56678
Aspergillus luchuensis,Danio aesculapii,1274.56678
Aspergillus luchuensis,Abramis brama,1274.56678
Aspergillus luchuensis,Paracanthobrama guichenoti,1274.56678
Aspergillus luchuensis,Xenopus laevis,1274.56678
Aspergillus luchuensis,Antechinus flavipes,1274.56678
Aspergillus luchuensis,Camelus dromedarius,1274.56678
Aspergillus luchuensis,Phocoena sinus,1274.56678
Aspergillus luchuensis,Ovis aries,1274.56678
Aspergillus luchuensis,Cervus hanglu,1274.56678
Aspergillus luchuensis,Pipistrellus pipistrellus,1274.56678
Aspergillus luchuensis,Theropithecus gelada,1274.56678
Aspergillus luchuensis,Colobus guereza occidentalis,1274.56678
Aspergillus luchuensis,Sceloporus tristichus,1274.56678
Aspergillus luchuensis,Erithacus rubecula,1274.56678
Aspergillus luchuensis,Taeniopygia guttata,1274.56678
Aspergillus luchuensis,Camarhynchus parvulus,1274.56678
Aspergillus luchuensis,Motacilla alba,1274.56678
Aspergillus luchuensis,Cairina moschata,1274.56678
Aspergillus luchuensis,Thoracobombus,1274.56678
Aspergillus luchuensis,Andricus lignicolus,1274.56678
Aspergillus luchuensis,Drosophila teissieri,1274.56678
Aspergillus luchuensis,Drosophila pseudoobscura,1274.56678
Aspergillus luchuensis,Teleopsis dalmanni,1274.56678
Aspergillus luchuensis,Physocephala sagittaria,1274.56678
Aspergillus luchuensis,Hermetia illucens,1274.56678
Aspergillus luchuensis,Mayetiola destructor,1274.56678
Aspergillus luchuensis,Macaria,1274.56678
Aspergillus luchuensis,Agriopis marginaria,1274.56678
Aspergillus luchuensis,Bombyx mori,1274.56678
Aspergillus luchuensis,Thyatira batis,1274.56678
Aspergillus luchuensis,Plodia interpunctella,1274.56678
Aspergillus luchuensis,Limenitis camilla,1274.56678
Aspergillus luchuensis,Hipparchia semele,1274.56678
Aspergillus luchuensis,Leptidea sinapis,1274.56678
Aspergillus luchuensis,Pyrgus malvae,1274.56678
Aspergillus luchuensis,Metopolophium dirhodum,1274.56678
Aspergillus luchuensis,Nezara viridula,1274.56678
Aspergillus luchuensis,Coeliccia cyanomelas,1274.56678
Aspergillus luchuensis,Callinectes sapidus,1274.56678
Aspergillus luchuensis,Meloidogyne hapla,1274.56678
Aspergillus luchuensis,Hydra vulgaris,1274.56678
Aspergillus luchuensis,Nyssa sinensis,1598.44475
Aspergillus luchuensis,Sesamum indicum,1598.44475
Aspergillus luchuensis,Paulownia fortunei,1598.44475
Aspergillus luchuensis,Buddleja alternifolia,1598.44475
Aspergillus luchuensis,Fraxinus pennsylvanica,1598.44475
Aspergillus luchuensis,Capsicum chinense,1598.44475
Aspergillus luchuensis,Solanum pennellii,1598.44475
Aspergillus luchuensis,Lycium barbarum,1598.44475
Aspergillus luchuensis,Coffea canephora,1598.44475
Aspergillus luchuensis,Gynochthodes officinalis,1598.44475
Aspergillus luchuensis,Erigeron canadensis,1598.44475
Aspergillus luchuensis,Cynara humilis,1598.44475
Aspergillus luchuensis,Vaccinium macrocarpon,1598.44475
Aspergillus luchuensis,Rhododendron ovatum,1598.44475
Aspergillus luchuensis,Vitis rotundifolia,1598.44475
Aspergillus luchuensis,Camelina,1598.44475
Aspergillus luchuensis,Gossypium gossypioides,1598.44475
Aspergillus luchuensis,Gossypium anomalum,1598.44475
Aspergillus luchuensis,Gossypium hirsutum,1598.44475
Aspergillus luchuensis,Theobroma cacao,1598.44475
Aspergillus luchuensis,Nephelium,1598.44475
Aspergillus luchuensis,Acer negundo,1598.44475
Aspergillus luchuensis,Mangifera foetida,1598.44475
Aspergillus luchuensis,Eucalyptus melliodora,1598.44475
Aspergillus luchuensis,Corymbia calophylla,1598.44475
Aspergillus luchuensis,Salix suchowensis,1598.44475
Aspergillus luchuensis,Lagenaria siceraria,1598.44475
Aspergillus luchuensis,Cucurbita argyrosperma,1598.44475
Aspergillus luchuensis,Luffa acutangula,1598.44475
Aspergillus luchuensis,Corylus avellana,1598.44475
Aspergillus luchuensis,Cannabis sativa,1598.44475
Aspergillus luchuensis,Boehmeria,1598.44475
Aspergillus luchuensis,Ziziphus jujuba,1598.44475
Aspergillus luchuensis,Maesopsis eminii,1598.44475
Aspergillus luchuensis,Fragaria iinumae,1598.44475
Aspergillus luchuensis,Prunus davidiana,1598.44475
Aspergillus luchuensis,Zingiber officinale,1598.44475
Aspergillus luchuensis,Typha latifolia,1598.44475
Aspergillus luchuensis,Brocchinia acuminata,1598.44475
Aspergillus luchuensis,Leersia perrieri,1598.44475
Aspergillus luchuensis,Aegilops longissima,1598.44475
Aspergillus luchuensis,Aegilops sharonensis,1598.44475
Aspergillus luchuensis,Aegilops tauschii,1598.44475
Aspergillus luchuensis,Triticum dicoccoides,1598.44475
Aspergillus luchuensis,Aegilops searsii,1598.44475
Aspergillus luchuensis,Brachypodium distachyon,1598.44475
Aspergillus luchuensis,Urochloa ruziziensis,1598.44475
Aspergillus luchuensis,Carex hostiana,1598.44475
Aspergillus luchuensis,Phoenix dactylifera,1598.44475
Aspergillus luchuensis,Ceratopteris richardii,1598.44475
Talaromyces pinophilus,Clitopilus hobsonii,642.0299999999999
Talaromyces pinophilus,Marasmius oreades,642.0299999999999
Talaromyces pinophilus,Flammulina velutipes,642.0299999999999
Talaromyces pinophilus,Pleurotus cornucopiae,642.0299999999999
Talaromyces pinophilus,Hypsizygus marmoreus,642.0299999999999
Talaromyces pinophilus,Hericium erinaceus,642.0299999999999
Talaromyces pinophilus,Trametes hirsuta,642.0299999999999
Talaromyces pinophilus,Pyrrhoderma noxium,642.0299999999999
Talaromyces pinophilus,Ceratobasidium cornigerum,642.0299999999999
Talaromyces pinophilus,Exobasidium,642.03
Talaromyces pinophilus,Ustilago maydis,642.03
Talaromyces pinophilus,Melampsora medusae,642.0299999999999
Talaromyces pinophilus,Aspergillus luchuensis,118.36709
Talaromyces pinophilus,Talaromyces pinophilus,0.0
Talaromyces pinophilus,Blumeria graminis,351.78148
Talaromyces pinophilus,Trichothecium roseum,351.78148
Talaromyces pinophilus,Calonectria leucothoes,351.78148000000004
Talaromyces pinophilus,Fusarium pseudograminearum,351.78148000000004
Talaromyces pinophilus,Fusarium poae,351.78148000000004
Talaromyces pinophilus,Fusarium circinatum,351.78148000000004
Talaromyces pinophilus,Pochonia chlamydosporia,351.78148000000004
Talaromyces pinophilus,Podospora,351.78148
Talaromyces pinophilus,Thermothelomyces thermophilus,351.78148
Talaromyces pinophilus,Pyricularia oryzae,351.78148
Talaromyces pinophilus,Pyricularia pennisetigena,351.78148
Talaromyces pinophilus,Colletotrichum higginsianum,351.78148
Talaromyces pinophilus,Neofusicoccum parvum,351.78148
Talaromyces pinophilus,Ascochyta rabiei,351.78148
Talaromyces pinophilus,Zymoseptoria tritici,351.78148
Talaromyces pinophilus,Fulvia fulva,351.78148
Talaromyces pinophilus,Morchella rufobrunnea,413.36537999999996
Talaromyces pinophilus,Saccharomycopsis malanga,523.44819
Talaromyces pinophilus,Pichia kudriavzevii,523.44819
Talaromyces pinophilus,Candida albicans,523.44819
Talaromyces pinophilus,Candida dubliniensis,523.44819
Talaromyces pinophilus,Metschnikowia reukaufii,523.44819
Talaromyces pinophilus,Eremothecium cymbalariae,523.44819
Talaromyces pinophilus,Kluyveromyces lactis,523.44819
Talaromyces pinophilus,Kluyveromyces marxianus,523.44819
Talaromyces pinophilus,Lachancea thermotolerans,523.44819
Talaromyces pinophilus,Lachancea dasiensis,523.44819
Talaromyces pinophilus,Lachancea nothofagi,523.44819
Talaromyces pinophilus,Lachancea mirantina,523.44819
Talaromyces pinophilus,Saccharomyces paradoxus,523.44819
Talaromyces pinophilus,Kazachstania africana,523.44819
Talaromyces pinophilus,Tetrapisispora phaffii,523.44819
Talaromyces pinophilus,Torulaspora delbrueckii,523.44819
Talaromyces pinophilus,Yarrowia lipolytica,523.44819
Talaromyces pinophilus,Pneumocystis carinii,523.44819
Talaromyces pinophilus,Phycomyces blakesleeanus,675.19656
Talaromyces pinophilus,Oncorhynchus mykiss,1274.56678
Talaromyces pinophilus,Takifugu rubripes,1274.56678
Talaromyces pinophilus,Pholidichthys leucotaenia,1274.56678
Talaromyces pinophilus,Xenentodon cancila,1274.56678
Talaromyces pinophilus,Fundulus heteroclitus,1274.56678
Talaromyces pinophilus,Gambusia affinis,1274.56678
Talaromyces pinophilus,Poecilia reticulata,1274.56678
Talaromyces pinophilus,Nematolebias whitei,1274.56678
Talaromyces pinophilus,Gouania willdenowi,1274.56678
Talaromyces pinophilus,Danio aesculapii,1274.56678
Talaromyces pinophilus,Abramis brama,1274.56678
Talaromyces pinophilus,Paracanthobrama guichenoti,1274.56678
Talaromyces pinophilus,Xenopus laevis,1274.56678
Talaromyces pinophilus,Antechinus flavipes,1274.56678
Talaromyces pinophilus,Camelus dromedarius,1274.56678
Talaromyces pinophilus,Phocoena sinus,1274.56678
Talaromyces pinophilus,Ovis aries,1274.56678
Talaromyces pinophilus,Cervus hanglu,1274.56678
Talaromyces pinophilus,Pipistrellus pipistrellus,1274.56678
Talaromyces pinophilus,Theropithecus gelada,1274.56678
Talaromyces pinophilus,Colobus guereza occidentalis,1274.56678
Talaromyces pinophilus,Sceloporus tristichus,1274.56678
Talaromyces pinophilus,Erithacus rubecula,1274.56678
Talaromyces pinophilus,Taeniopygia guttata,1274.56678
Talaromyces pinophilus,Camarhynchus parvulus,1274.56678
Talaromyces pinophilus,Motacilla alba,1274.56678
Talaromyces pinophilus,Cairina moschata,1274.56678
Talaromyces pinophilus,Thoracobombus,1274.56678
Talaromyces pinophilus,Andricus lignicolus,1274.56678
Talaromyces pinophilus,Drosophila teissieri,1274.56678
Talaromyces pinophilus,Drosophila pseudoobscura,1274.56678
Talaromyces pinophilus,Teleopsis dalmanni,1274.56678
Talaromyces pinophilus,Physocephala sagittaria,1274.56678
Talaromyces pinophilus,Hermetia illucens,1274.56678
Talaromyces pinophilus,Mayetiola destructor,1274.56678
Talaromyces pinophilus,Macaria,1274.56678
Talaromyces pinophilus,Agriopis marginaria,1274.56678
Talaromyces pinophilus,Bombyx mori,1274.56678
Talaromyces pinophilus,Thyatira batis,1274.56678
Talaromyces pinophilus,Plodia interpunctella,1274.56678
Talaromyces pinophilus,Limenitis camilla,1274.56678
Talaromyces pinophilus,Hipparchia semele,1274.56678
Talaromyces pinophilus,Leptidea sinapis,1274.56678
Talaromyces pinophilus,Pyrgus malvae,1274.56678
Talaromyces pinophilus,Metopolophium dirhodum,1274.56678
Talaromyces pinophilus,Nezara viridula,1274.56678
Talaromyces pinophilus,Coeliccia cyanomelas,1274.56678
Talaromyces pinophilus,Callinectes sapidus,1274.56678
Talaromyces pinophilus,Meloidogyne hapla,1274.56678
Talaromyces pinophilus,Hydra vulgaris,1274.56678
Talaromyces pinophilus,Nyssa sinensis,1598.44475
Talaromyces pinophilus,Sesamum indicum,1598.44475
Talaromyces pinophilus,Paulownia fortunei,1598.44475
Talaromyces pinophilus,Buddleja alternifolia,1598.44475
Talaromyces pinophilus,Fraxinus pennsylvanica,1598.44475
Talaromyces pinophilus,Capsicum chinense,1598.44475
Talaromyces pinophilus,Solanum pennellii,1598.44475
Talaromyces pinophilus,Lycium barbarum,1598.44475
Talaromyces pinophilus,Coffea canephora,1598.44475
Talaromyces pinophilus,Gynochthodes officinalis,1598.44475
Talaromyces pinophilus,Erigeron canadensis,1598.44475
Talaromyces pinophilus,Cynara humilis,1598.44475
Talaromyces pinophilus,Vaccinium macrocarpon,1598.44475
Talaromyces pinophilus,Rhododendron ovatum,1598.44475
Talaromyces pinophilus,Vitis rotundifolia,1598.44475
Talaromyces pinophilus,Camelina,1598.44475
Talaromyces pinophilus,Gossypium gossypioides,1598.44475
Talaromyces pinophilus,Gossypium anomalum,1598.44475
Talaromyces pinophilus,Gossypium hirsutum,1598.44475
Talaromyces pinophilus,Theobroma cacao,1598.44475
Talaromyces pinophilus,Nephelium,1598.44475
Talaromyces pinophilus,Acer negundo,1598.44475
Talaromyces pinophilus,Mangifera foetida,1598.44475
Talaromyces pinophilus,Eucalyptus melliodora,1598.44475
Talaromyces pinophilus,Corymbia calophylla,1598.44475
Talaromyces pinophilus,Salix suchowensis,1598.44475
Talaromyces pinophilus,Lagenaria siceraria,1598.44475
Talaromyces pinophilus,Cucurbita argyrosperma,1598.44475
Talaromyces pinophilus,Luffa acutangula,1598.44475
Talaromyces pinophilus,Corylus avellana,1598.44475
Talaromyces pinophilus,Cannabis sativa,1598.44475
Talaromyces pinophilus,Boehmeria,1598.44475
Talaromyces pinophilus,Ziziphus jujuba,1598.44475
Talaromyces pinophilus,Maesopsis eminii,1598.44475
Talaromyces pinophilus,Fragaria iinumae,1598.44475
Talaromyces pinophilus,Prunus davidiana,1598.44475
Talaromyces pinophilus,Zingiber officinale,1598.44475
Talaromyces pinophilus,Typha latifolia,1598.44475
Talaromyces pinophilus,Brocchinia acuminata,1598.44475
Talaromyces pinophilus,Leersia perrieri,1598.44475
Talaromyces pinophilus,Aegilops longissima,1598.44475
Talaromyces pinophilus,Aegilops sharonensis,1598.44475
Talaromyces pinophilus,Aegilops tauschii,1598.44475
Talaromyces pinophilus,Triticum dicoccoides,1598.44475
Talaromyces pinophilus,Aegilops searsii,1598.44475
Talaromyces pinophilus,Brachypodium distachyon,1598.44475
Talaromyces pinophilus,Urochloa ruziziensis,1598.44475
Talaromyces pinophilus,Carex hostiana,1598.44475
Talaromyces pinophilus,Phoenix dactylifera,1598.44475
Talaromyces pinophilus,Ceratopteris richardii,1598.44475
Blumeria graminis,Clitopilus hobsonii,642.0299999999999
