Unnamed: 0,Tree1,Tree2,VLMC dist,threshold,min_count,max_depth,Tree1 VLMC size,Tree2 VLMC size,Tree1 GC ratio,Tree2 GC ratio,evo dist
26,Micrococcus luteus,Mycobacteroides chelonae,0.187679,0.0,25,6,21298,24564,72.03055614007434,63.13029316664471,253.54152
27,Micrococcus luteus,Frankia,0.159397,0.0,25,6,21298,24508,72.03055614007434,69.7877737825189,271.69101
28,Micrococcus luteus,Thermobispora bispora,0.146581,0.0,25,6,21298,23985,72.03055614007434,71.48031971500042,290.72909000000004
29,Micrococcus luteus,Streptosporangium roseum,0.133766,0.0,25,6,21298,24572,72.03055614007434,69.9874410531457,290.72909000000004
30,Micrococcus luteus,Thermomonospora curvata,0.16443,0.0,25,6,21298,24353,72.03055614007434,70.75685209218908,290.72909000000004
31,Micrococcus luteus,Thermobifida fusca,0.170747,0.0,25,6,21298,24477,72.03055614007434,66.5785368080027,290.72909
32,Micrococcus luteus,Nocardiopsis alba,0.151294,0.0,25,6,21298,24223,72.03055614007434,68.78669045176527,290.72909
33,Micrococcus luteus,Nocardiopsis dassonvillei,0.13998,0.0,25,6,21298,24236,72.03055614007434,71.83352269510239,290.72909
34,Micrococcus luteus,Streptomyces avermitilis,0.141795,0.0,25,6,21298,24431,72.03055614007434,69.82742376487752,290.72909000000004
35,Micrococcus luteus,Streptomyces lincolnensis,0.139512,0.0,25,6,21298,24342,72.03055614007434,70.18541855456226,290.72909000000004
36,Micrococcus luteus,Pimelobacter simplex,0.156733,0.0,25,6,21298,22112,72.03055614007434,71.949913024222,299.00601
37,Micrococcus luteus,Nocardioides dokdonensis,0.150174,0.0,25,6,21298,21997,72.03055614007434,71.36279866076677,299.00601
38,Micrococcus luteus,Aeromicrobium erythreum,0.158841,0.0,25,6,21298,21130,72.03055614007434,71.24582685205041,299.00601000000006
39,Micrococcus luteus,Acidipropionibacterium acidipropionici,0.158478,0.0,25,6,21298,23470,72.03055614007434,67.91633070760079,299.00601000000006
40,Micrococcus luteus,Cutibacterium avidum,0.179984,0.0,25,6,21298,24215,72.03055614007434,62.6968215330987,299.00601000000006
41,Micrococcus luteus,Arachnia propionica,0.168836,0.0,25,6,21298,24282,72.03055614007434,65.29904675318718,299.00601000000006
42,Micrococcus luteus,Cutibacterium acnes,0.210518,0.0,25,6,21298,24575,72.03055614007434,59.416272301422346,299.00601000000006
43,Micrococcus luteus,Tessaracoccus flavescens,0.150236,0.0,25,6,21298,23578,72.03055614007434,67.39486286908131,299.00601000000006
44,Micrococcus luteus,Microlunatus phosphovorus,0.177856,0.0,25,6,21298,24092,72.03055614007434,66.43647642619528,299.00601000000006
45,Micrococcus luteus,Kribbella flavida,0.166346,0.0,25,6,21298,23842,72.03055614007434,69.69621432179021,299.00601000000006
46,Neomicrococcus aestuarii,Corynebacterium phocae,0.158157,0.0,25,6,24569,24576,58.41469030794472,58.08088847572334,233.80831
47,Neomicrococcus aestuarii,Corynebacterium sphenisci,0.266983,0.0,25,6,24569,21717,58.41469030794472,73.80521468131128,233.80831
48,Neomicrococcus aestuarii,Devriesea agamarum,0.144075,0.0,25,6,24569,24576,58.41469030794472,59.392441399567744,71.21948
49,Neomicrococcus aestuarii,Glutamicibacter arilaitensis,0.131967,0.0,25,6,24569,24574,58.41469030794472,58.85768087975704,71.21948
50,Neomicrococcus aestuarii,Pseudarthrobacter phenanthrenivorans,0.144115,0.0,25,6,24569,24568,58.41469030794472,64.46084759424122,71.21948
51,Neomicrococcus aestuarii,Pseudarthrobacter chlorophenolicus,0.146386,0.0,25,6,24569,24561,58.41469030794472,65.14162939333866,71.21948
52,Neomicrococcus aestuarii,Arthrobacter alpinus,0.11417,0.0,25,6,24569,24574,58.41469030794472,59.87136951613043,71.21948
53,Neomicrococcus aestuarii,Paenarthrobacter aurescens,0.125447,0.0,25,6,24569,24569,58.41469030794472,61.192046802238046,71.21948
54,Neomicrococcus aestuarii,Pseudarthrobacter sulfonivorans,0.134729,0.0,25,6,24569,24572,58.41469030794472,64.23436807756748,71.21948
55,Neomicrococcus aestuarii,Renibacterium salmoninarum,0.139028,0.0,25,6,24569,24576,58.41469030794472,55.57564399966069,71.21948
56,Neomicrococcus aestuarii,Kocuria flava,0.223767,0.0,25,6,24569,22645,58.41469030794472,73.00881496818295,109.13298
57,Neomicrococcus aestuarii,Kocuria rhizophila,0.204857,0.0,25,6,24569,22345,58.41469030794472,69.75461888838024,109.13298
58,Neomicrococcus aestuarii,Kocuria palustris,0.218874,0.0,25,6,24569,21879,58.41469030794472,69.62600896892017,109.13298
59,Neomicrococcus aestuarii,Rothia dentocariosa,0.16969,0.0,25,6,24569,24576,58.41469030794472,53.02386603053345,109.13298
60,Neomicrococcus aestuarii,Rothia mucilaginosa,0.166657,0.0,25,6,24569,24576,58.41469030794472,58.75585492645084,109.13298
61,Neomicrococcus aestuarii,Sinomonas atrocyanea,0.192762,0.0,25,6,24569,23451,58.41469030794472,70.37392442540899,130.70236
62,Neomicrococcus aestuarii,Brevibacterium aurantiacum,0.164459,0.0,25,6,24569,24556,58.41469030794472,61.93414706973461,193.13209
63,Neomicrococcus aestuarii,Brevibacterium linens,0.18608,0.0,25,6,24569,24499,58.41469030794472,63.97560944033764,193.13209
64,Neomicrococcus aestuarii,Nocardia farcinica,0.210908,0.0,25,6,24569,24004,58.41469030794472,69.81762802005082,253.54152
65,Neomicrococcus aestuarii,Hoyosella subflava,0.133299,0.0,25,6,24569,24568,58.41469030794472,61.47115126681974,253.54152
66,Neomicrococcus aestuarii,Mycobacterium haemophilum,0.149765,0.0,25,6,24569,24572,58.41469030794472,63.15733268668932,253.54152
67,Neomicrococcus aestuarii,Mycobacterium marinum,0.157881,0.0,25,6,24569,24567,58.41469030794472,64.92685989006783,253.54152
68,Neomicrococcus aestuarii,Mycolicibacterium rhodesiae,0.173774,0.0,25,6,24569,24489,58.41469030794472,65.70129941980777,253.54152
69,Neomicrococcus aestuarii,Mycobacterium goodii,0.184879,0.0,25,6,24569,24393,58.41469030794472,66.2235446828585,253.54152
70,Neomicrococcus aestuarii,Mycolicibacterium chubuense,0.197136,0.0,25,6,24569,24243,58.41469030794472,68.28141285618051,253.54152
71,Neomicrococcus aestuarii,Mycobacteroides chelonae,0.148861,0.0,25,6,24569,24564,58.41469030794472,63.13029316664471,253.54152
72,Neomicrococcus aestuarii,Frankia,0.215272,0.0,25,6,24569,24508,58.41469030794472,69.7877737825189,271.69101
73,Neomicrococcus aestuarii,Thermobispora bispora,0.209524,0.0,25,6,24569,23985,58.41469030794472,71.48031971500042,290.72909000000004
74,Neomicrococcus aestuarii,Streptosporangium roseum,0.193806,0.0,25,6,24569,24572,58.41469030794472,69.9874410531457,290.72909000000004
75,Neomicrococcus aestuarii,Thermomonospora curvata,0.20238,0.0,25,6,24569,24353,58.41469030794472,70.75685209218908,290.72909000000004
76,Neomicrococcus aestuarii,Thermobifida fusca,0.171089,0.0,25,6,24569,24477,58.41469030794472,66.5785368080027,290.72909
77,Neomicrococcus aestuarii,Nocardiopsis alba,0.21492,0.0,25,6,24569,24223,58.41469030794472,68.78669045176527,290.72909
78,Neomicrococcus aestuarii,Nocardiopsis dassonvillei,0.215905,0.0,25,6,24569,24236,58.41469030794472,71.83352269510239,290.72909
79,Neomicrococcus aestuarii,Streptomyces avermitilis,0.191921,0.0,25,6,24569,24431,58.41469030794472,69.82742376487752,290.72909000000004
80,Neomicrococcus aestuarii,Streptomyces lincolnensis,0.203472,0.0,25,6,24569,24342,58.41469030794472,70.18541855456226,290.72909000000004
81,Neomicrococcus aestuarii,Pimelobacter simplex,0.233946,0.0,25,6,24569,22112,58.41469030794472,71.949913024222,299.00601
82,Neomicrococcus aestuarii,Nocardioides dokdonensis,0.227222,0.0,25,6,24569,21997,58.41469030794472,71.36279866076677,299.00601
83,Neomicrococcus aestuarii,Aeromicrobium erythreum,0.235841,0.0,25,6,24569,21130,58.41469030794472,71.24582685205041,299.00601000000006
84,Neomicrococcus aestuarii,Acidipropionibacterium acidipropionici,0.212969,0.0,25,6,24569,23470,58.41469030794472,67.91633070760079,299.00601000000006
85,Neomicrococcus aestuarii,Cutibacterium avidum,0.173542,0.0,25,6,24569,24215,58.41469030794472,62.6968215330987,299.00601000000006
86,Neomicrococcus aestuarii,Arachnia propionica,0.180103,0.0,25,6,24569,24282,58.41469030794472,65.29904675318718,299.00601000000006
87,Neomicrococcus aestuarii,Cutibacterium acnes,0.143312,0.0,25,6,24569,24575,58.41469030794472,59.416272301422346,299.00601000000006
88,Neomicrococcus aestuarii,Tessaracoccus flavescens,0.196738,0.0,25,6,24569,23578,58.41469030794472,67.39486286908131,299.00601000000006
89,Neomicrococcus aestuarii,Microlunatus phosphovorus,0.193971,0.0,25,6,24569,24092,58.41469030794472,66.43647642619528,299.00601000000006
90,Neomicrococcus aestuarii,Kribbella flavida,0.21245,0.0,25,6,24569,23842,58.41469030794472,69.69621432179021,299.00601000000006
91,Corynebacterium phocae,Corynebacterium sphenisci,0.268692,0.0,25,6,24576,21717,58.08088847572334,73.80521468131128,233.80831
92,Corynebacterium phocae,Devriesea agamarum,0.159094,0.0,25,6,24576,24576,58.08088847572334,59.392441399567744,233.80831
93,Corynebacterium phocae,Glutamicibacter arilaitensis,0.155342,0.0,25,6,24576,24574,58.08088847572334,58.85768087975704,233.80831
94,Corynebacterium phocae,Pseudarthrobacter phenanthrenivorans,0.158582,0.0,25,6,24576,24568,58.08088847572334,64.46084759424122,233.80831
95,Corynebacterium phocae,Pseudarthrobacter chlorophenolicus,0.163189,0.0,25,6,24576,24561,58.08088847572334,65.14162939333866,233.80831
96,Corynebacterium phocae,Arthrobacter alpinus,0.135781,0.0,25,6,24576,24574,58.08088847572334,59.87136951613043,233.80831
97,Corynebacterium phocae,Paenarthrobacter aurescens,0.151433,0.0,25,6,24576,24569,58.08088847572334,61.192046802238046,233.80831
98,Corynebacterium phocae,Pseudarthrobacter sulfonivorans,0.155765,0.0,25,6,24576,24572,58.08088847572334,64.23436807756748,233.80831
99,Corynebacterium phocae,Renibacterium salmoninarum,0.159534,0.0,25,6,24576,24576,58.08088847572334,55.57564399966069,233.80831
100,Corynebacterium phocae,Kocuria flava,0.248893,0.0,25,6,24576,22645,58.08088847572334,73.00881496818295,233.80831
101,Corynebacterium phocae,Kocuria rhizophila,0.237575,0.0,25,6,24576,22345,58.08088847572334,69.75461888838024,233.80831
102,Corynebacterium phocae,Kocuria palustris,0.261373,0.0,25,6,24576,21879,58.08088847572334,69.62600896892017,233.80831
103,Corynebacterium phocae,Rothia dentocariosa,0.170506,0.0,25,6,24576,24576,58.08088847572334,53.02386603053345,233.80831
104,Corynebacterium phocae,Rothia mucilaginosa,0.174915,0.0,25,6,24576,24576,58.08088847572334,58.75585492645084,233.80831
105,Corynebacterium phocae,Sinomonas atrocyanea,0.237321,0.0,25,6,24576,23451,58.08088847572334,70.37392442540899,233.80831
106,Corynebacterium phocae,Brevibacterium aurantiacum,0.215459,0.0,25,6,24576,24556,58.08088847572334,61.93414706973461,233.80831
107,Corynebacterium phocae,Brevibacterium linens,0.2355,0.0,25,6,24576,24499,58.08088847572334,63.97560944033764,233.80831
108,Corynebacterium phocae,Nocardia farcinica,0.250895,0.0,25,6,24576,24004,58.08088847572334,69.81762802005082,253.54152
109,Corynebacterium phocae,Hoyosella subflava,0.188881,0.0,25,6,24576,24568,58.08088847572334,61.47115126681974,253.54152
110,Corynebacterium phocae,Mycobacterium haemophilum,0.178496,0.0,25,6,24576,24572,58.08088847572334,63.15733268668932,253.54152
111,Corynebacterium phocae,Mycobacterium marinum,0.189102,0.0,25,6,24576,24567,58.08088847572334,64.92685989006783,253.54152
112,Corynebacterium phocae,Mycolicibacterium rhodesiae,0.221133,0.0,25,6,24576,24489,58.08088847572334,65.70129941980777,253.54152
113,Corynebacterium phocae,Mycobacterium goodii,0.236853,0.0,25,6,24576,24393,58.08088847572334,66.2235446828585,253.54152
114,Corynebacterium phocae,Mycolicibacterium chubuense,0.244723,0.0,25,6,24576,24243,58.08088847572334,68.28141285618051,253.54152
115,Corynebacterium phocae,Mycobacteroides chelonae,0.193856,0.0,25,6,24576,24564,58.08088847572334,63.13029316664471,253.54152
116,Corynebacterium phocae,Frankia,0.24203,0.0,25,6,24576,24508,58.08088847572334,69.7877737825189,271.69101
117,Corynebacterium phocae,Thermobispora bispora,0.244675,0.0,25,6,24576,23985,58.08088847572334,71.48031971500042,290.72909000000004
118,Corynebacterium phocae,Streptosporangium roseum,0.224899,0.0,25,6,24576,24572,58.08088847572334,69.9874410531457,290.72909000000004
119,Corynebacterium phocae,Thermomonospora curvata,0.221919,0.0,25,6,24576,24353,58.08088847572334,70.75685209218908,290.72909000000004
120,Corynebacterium phocae,Thermobifida fusca,0.192995,0.0,25,6,24576,24477,58.08088847572334,66.5785368080027,290.72909
121,Corynebacterium phocae,Nocardiopsis alba,0.250818,0.0,25,6,24576,24223,58.08088847572334,68.78669045176527,290.72909
122,Corynebacterium phocae,Nocardiopsis dassonvillei,0.234522,0.0,25,6,24576,24236,58.08088847572334,71.83352269510239,290.72909
123,Corynebacterium phocae,Streptomyces avermitilis,0.237428,0.0,25,6,24576,24431,58.08088847572334,69.82742376487752,290.72909000000004
124,Corynebacterium phocae,Streptomyces lincolnensis,0.244818,0.0,25,6,24576,24342,58.08088847572334,70.18541855456226,290.72909000000004
125,Corynebacterium phocae,Pimelobacter simplex,0.280929,0.0,25,6,24576,22112,58.08088847572334,71.949913024222,299.00601
126,Corynebacterium phocae,Nocardioides dokdonensis,0.267858,0.0,25,6,24576,21997,58.08088847572334,71.36279866076677,299.00601
127,Corynebacterium phocae,Aeromicrobium erythreum,0.290267,0.0,25,6,24576,21130,58.08088847572334,71.24582685205041,299.00601000000006
128,Corynebacterium phocae,Acidipropionibacterium acidipropionici,0.248545,0.0,25,6,24576,23470,58.08088847572334,67.91633070760079,299.00601000000006
129,Corynebacterium phocae,Cutibacterium avidum,0.217041,0.0,25,6,24576,24215,58.08088847572334,62.6968215330987,299.00601000000006
130,Corynebacterium phocae,Arachnia propionica,0.20877,0.0,25,6,24576,24282,58.08088847572334,65.29904675318718,299.00601000000006
131,Corynebacterium phocae,Cutibacterium acnes,0.172015,0.0,25,6,24576,24575,58.08088847572334,59.416272301422346,299.00601000000006
132,Corynebacterium phocae,Tessaracoccus flavescens,0.24554,0.0,25,6,24576,23578,58.08088847572334,67.39486286908131,299.00601000000006
133,Corynebacterium phocae,Microlunatus phosphovorus,0.242699,0.0,25,6,24576,24092,58.08088847572334,66.43647642619528,299.00601000000006
134,Corynebacterium phocae,Kribbella flavida,0.258882,0.0,25,6,24576,23842,58.08088847572334,69.69621432179021,299.00601000000006
135,Corynebacterium sphenisci,Devriesea agamarum,0.251276,0.0,25,6,21717,24576,73.80521468131128,59.392441399567744,233.80831
136,Corynebacterium sphenisci,Glutamicibacter arilaitensis,0.23735,0.0,25,6,21717,24574,73.80521468131128,58.85768087975704,233.80831
137,Corynebacterium sphenisci,Pseudarthrobacter phenanthrenivorans,0.222203,0.0,25,6,21717,24568,73.80521468131128,64.46084759424122,233.80831
138,Corynebacterium sphenisci,Pseudarthrobacter chlorophenolicus,0.217467,0.0,25,6,21717,24561,73.80521468131128,65.14162939333866,233.80831
139,Corynebacterium sphenisci,Arthrobacter alpinus,0.252963,0.0,25,6,21717,24574,73.80521468131128,59.87136951613043,233.80831
140,Corynebacterium sphenisci,Paenarthrobacter aurescens,0.24761,0.0,25,6,21717,24569,73.80521468131128,61.192046802238046,233.80831
141,Corynebacterium sphenisci,Pseudarthrobacter sulfonivorans,0.220404,0.0,25,6,21717,24572,73.80521468131128,64.23436807756748,233.80831
142,Corynebacterium sphenisci,Renibacterium salmoninarum,0.286562,0.0,25,6,21717,24576,73.80521468131128,55.57564399966069,233.80831
143,Corynebacterium sphenisci,Kocuria flava,0.191524,0.0,25,6,21717,22645,73.80521468131128,73.00881496818295,233.80831
144,Corynebacterium sphenisci,Kocuria rhizophila,0.21305,0.0,25,6,21717,22345,73.80521468131128,69.75461888838024,233.80831
145,Corynebacterium sphenisci,Kocuria palustris,0.203712,0.0,25,6,21717,21879,73.80521468131128,69.62600896892017,233.80831
146,Corynebacterium sphenisci,Rothia dentocariosa,0.292179,0.0,25,6,21717,24576,73.80521468131128,53.02386603053345,233.80831
147,Corynebacterium sphenisci,Rothia mucilaginosa,0.266628,0.0,25,6,21717,24576,73.80521468131128,58.75585492645084,233.80831
148,Corynebacterium sphenisci,Sinomonas atrocyanea,0.206832,0.0,25,6,21717,23451,73.80521468131128,70.37392442540899,233.80831
149,Corynebacterium sphenisci,Brevibacterium aurantiacum,0.232191,0.0,25,6,21717,24556,73.80521468131128,61.93414706973461,233.80831
150,Corynebacterium sphenisci,Brevibacterium linens,0.226625,0.0,25,6,21717,24499,73.80521468131128,63.97560944033764,233.80831
151,Corynebacterium sphenisci,Nocardia farcinica,0.196227,0.0,25,6,21717,24004,73.80521468131128,69.81762802005082,253.54152
152,Corynebacterium sphenisci,Hoyosella subflava,0.250061,0.0,25,6,21717,24568,73.80521468131128,61.47115126681974,253.54152
153,Corynebacterium sphenisci,Mycobacterium haemophilum,0.235878,0.0,25,6,21717,24572,73.80521468131128,63.15733268668932,253.54152
154,Corynebacterium sphenisci,Mycobacterium marinum,0.225093,0.0,25,6,21717,24567,73.80521468131128,64.92685989006783,253.54152
155,Corynebacterium sphenisci,Mycolicibacterium rhodesiae,0.214282,0.0,25,6,21717,24489,73.80521468131128,65.70129941980777,253.54152
156,Corynebacterium sphenisci,Mycobacterium goodii,0.219466,0.0,25,6,21717,24393,73.80521468131128,66.2235446828585,253.54152
157,Corynebacterium sphenisci,Mycolicibacterium chubuense,0.206414,0.0,25,6,21717,24243,73.80521468131128,68.28141285618051,253.54152
158,Corynebacterium sphenisci,Mycobacteroides chelonae,0.224721,0.0,25,6,21717,24564,73.80521468131128,63.13029316664471,253.54152
159,Corynebacterium sphenisci,Frankia,0.208589,0.0,25,6,21717,24508,73.80521468131128,69.7877737825189,271.69101
160,Corynebacterium sphenisci,Thermobispora bispora,0.192208,0.0,25,6,21717,23985,73.80521468131128,71.48031971500042,290.72909000000004
161,Corynebacterium sphenisci,Streptosporangium roseum,0.190838,0.0,25,6,21717,24572,73.80521468131128,69.9874410531457,290.72909000000004
162,Corynebacterium sphenisci,Thermomonospora curvata,0.195831,0.0,25,6,21717,24353,73.80521468131128,70.75685209218908,290.72909000000004
163,Corynebacterium sphenisci,Thermobifida fusca,0.213096,0.0,25,6,21717,24477,73.80521468131128,66.5785368080027,290.72909
164,Corynebacterium sphenisci,Nocardiopsis alba,0.216173,0.0,25,6,21717,24223,73.80521468131128,68.78669045176527,290.72909
165,Corynebacterium sphenisci,Nocardiopsis dassonvillei,0.198045,0.0,25,6,21717,24236,73.80521468131128,71.83352269510239,290.72909
166,Corynebacterium sphenisci,Streptomyces avermitilis,0.214275,0.0,25,6,21717,24431,73.80521468131128,69.82742376487752,290.72909000000004
167,Corynebacterium sphenisci,Streptomyces lincolnensis,0.208598,0.0,25,6,21717,24342,73.80521468131128,70.18541855456226,290.72909000000004
168,Corynebacterium sphenisci,Pimelobacter simplex,0.219917,0.0,25,6,21717,22112,73.80521468131128,71.949913024222,299.00601
169,Corynebacterium sphenisci,Nocardioides dokdonensis,0.214927,0.0,25,6,21717,21997,73.80521468131128,71.36279866076677,299.00601
170,Corynebacterium sphenisci,Aeromicrobium erythreum,0.244122,0.0,25,6,21717,21130,73.80521468131128,71.24582685205041,299.00601000000006
171,Corynebacterium sphenisci,Acidipropionibacterium acidipropionici,0.19493,0.0,25,6,21717,23470,73.80521468131128,67.91633070760079,299.00601000000006
172,Corynebacterium sphenisci,Cutibacterium avidum,0.235916,0.0,25,6,21717,24215,73.80521468131128,62.6968215330987,299.00601000000006
173,Corynebacterium sphenisci,Arachnia propionica,0.211537,0.0,25,6,21717,24282,73.80521468131128,65.29904675318718,299.00601000000006
174,Corynebacterium sphenisci,Cutibacterium acnes,0.254256,0.0,25,6,21717,24575,73.80521468131128,59.416272301422346,299.00601000000006
175,Corynebacterium sphenisci,Tessaracoccus flavescens,0.220791,0.0,25,6,21717,23578,73.80521468131128,67.39486286908131,299.00601000000006
176,Corynebacterium sphenisci,Microlunatus phosphovorus,0.233496,0.0,25,6,21717,24092,73.80521468131128,66.43647642619528,299.00601000000006
177,Corynebacterium sphenisci,Kribbella flavida,0.222348,0.0,25,6,21717,23842,73.80521468131128,69.69621432179021,299.00601000000006
178,Devriesea agamarum,Glutamicibacter arilaitensis,0.140034,0.0,25,6,24576,24574,59.392441399567744,58.85768087975704,71.21948
179,Devriesea agamarum,Pseudarthrobacter phenanthrenivorans,0.152114,0.0,25,6,24576,24568,59.392441399567744,64.46084759424122,71.21948
180,Devriesea agamarum,Pseudarthrobacter chlorophenolicus,0.156377,0.0,25,6,24576,24561,59.392441399567744,65.14162939333866,71.21948
181,Devriesea agamarum,Arthrobacter alpinus,0.130822,0.0,25,6,24576,24574,59.392441399567744,59.87136951613043,71.21948
182,Devriesea agamarum,Paenarthrobacter aurescens,0.150737,0.0,25,6,24576,24569,59.392441399567744,61.192046802238046,71.21948
183,Devriesea agamarum,Pseudarthrobacter sulfonivorans,0.13918,0.0,25,6,24576,24572,59.392441399567744,64.23436807756748,71.21948
184,Devriesea agamarum,Renibacterium salmoninarum,0.143457,0.0,25,6,24576,24576,59.392441399567744,55.57564399966069,71.21948
185,Devriesea agamarum,Kocuria flava,0.221496,0.0,25,6,24576,22645,59.392441399567744,73.00881496818295,109.13298
186,Devriesea agamarum,Kocuria rhizophila,0.212411,0.0,25,6,24576,22345,59.392441399567744,69.75461888838024,109.13298
187,Devriesea agamarum,Kocuria palustris,0.21297,0.0,25,6,24576,21879,59.392441399567744,69.62600896892017,109.13298
188,Devriesea agamarum,Rothia dentocariosa,0.140132,0.0,25,6,24576,24576,59.392441399567744,53.02386603053345,109.13298
189,Devriesea agamarum,Rothia mucilaginosa,0.154589,0.0,25,6,24576,24576,59.392441399567744,58.75585492645084,109.13298
190,Devriesea agamarum,Sinomonas atrocyanea,0.198994,0.0,25,6,24576,23451,59.392441399567744,70.37392442540899,130.70236
191,Devriesea agamarum,Brevibacterium aurantiacum,0.154493,0.0,25,6,24576,24556,59.392441399567744,61.93414706973461,193.13209
192,Devriesea agamarum,Brevibacterium linens,0.17288,0.0,25,6,24576,24499,59.392441399567744,63.97560944033764,193.13209
193,Devriesea agamarum,Nocardia farcinica,0.195698,0.0,25,6,24576,24004,59.392441399567744,69.81762802005082,253.54152
194,Devriesea agamarum,Hoyosella subflava,0.119953,0.0,25,6,24576,24568,59.392441399567744,61.47115126681974,253.54152
195,Devriesea agamarum,Mycobacterium haemophilum,0.121058,0.0,25,6,24576,24572,59.392441399567744,63.15733268668932,253.54152
196,Devriesea agamarum,Mycobacterium marinum,0.136718,0.0,25,6,24576,24567,59.392441399567744,64.92685989006783,253.54152
197,Devriesea agamarum,Mycolicibacterium rhodesiae,0.160083,0.0,25,6,24576,24489,59.392441399567744,65.70129941980777,253.54152
198,Devriesea agamarum,Mycobacterium goodii,0.172434,0.0,25,6,24576,24393,59.392441399567744,66.2235446828585,253.54152
199,Devriesea agamarum,Mycolicibacterium chubuense,0.184403,0.0,25,6,24576,24243,59.392441399567744,68.28141285618051,253.54152
200,Devriesea agamarum,Mycobacteroides chelonae,0.131756,0.0,25,6,24576,24564,59.392441399567744,63.13029316664471,253.54152
201,Devriesea agamarum,Frankia,0.190214,0.0,25,6,24576,24508,59.392441399567744,69.7877737825189,271.69101
202,Devriesea agamarum,Thermobispora bispora,0.199755,0.0,25,6,24576,23985,59.392441399567744,71.48031971500042,290.72909000000004
203,Devriesea agamarum,Streptosporangium roseum,0.178999,0.0,25,6,24576,24572,59.392441399567744,69.9874410531457,290.72909000000004
204,Devriesea agamarum,Thermomonospora curvata,0.186872,0.0,25,6,24576,24353,59.392441399567744,70.75685209218908,290.72909000000004
205,Devriesea agamarum,Thermobifida fusca,0.157533,0.0,25,6,24576,24477,59.392441399567744,66.5785368080027,290.72909
206,Devriesea agamarum,Nocardiopsis alba,0.20622,0.0,25,6,24576,24223,59.392441399567744,68.78669045176527,290.72909
